pair_id,pair_type,source,condition_id,template,camera_motion,failure_type,PSNR,SSIM,mean_absdiff,sharpness_winner,sharpness_loser,sharpness_ratio,brightness,contrast,flicker,freeze_rate,local_absdiff_mean,local_absdiff_p95,reward_winner,reward_loser,reward_margin,R_bg,R_cam,R_fg,R_phys,R_reobs,R_quality,P_freeze,P_blur,R_total,status
v11_SYN_0596_03544_roll_orbit_right_60_seed42544_wrong_camera_motion_visible,TypeM_v11_synthetic_visible,synthetic_controlled,03544_roll_orbit_right_60_seed42544,roll,orbit_right_60,wrong_camera_motion_visible,38.89000524238236,0.998447951960936,2.154504507780075,1017.741888770822,1005.0965274032458,0.9875750801901023,100.86639435596955,46.60529863726224,0.6226970079501558,0.0,5.105926990509033,14.0,1.0,0.88,0.12,0.9,0.89,0.86,0.865,0.88,0.987575,0.0,0.0,0.88,SCORED
v11_SYN_0597_03544_roll_orbit_right_60_seed42544_object_deformation_visible,TypeM_v11_synthetic_visible,synthetic_controlled,03544_roll_orbit_right_60_seed42544,roll,orbit_right_60,object_deformation_visible,41.032702746685956,0.9995516531092846,2.0318739116191864,1017.741888770822,1007.3443301376208,0.9897836978730014,100.8178247696314,46.627076124257044,0.625184662690931,0.0,3.3656134605407715,9.0,1.0,0.88,0.12,0.9,0.89,0.86,0.865,0.88,0.989784,0.0,0.0,0.88,SCORED
v11_SYN_0598_03544_roll_orbit_right_60_seed42544_partial_freeze_foreground,TypeM_v11_synthetic_visible,synthetic_controlled,03544_roll_orbit_right_60_seed42544,roll,orbit_right_60,partial_freeze_foreground,39.78087209114679,0.9988312128448146,2.0678153336048126,1017.741888770822,1016.4061740879413,0.9986875703001853,100.80030736678685,46.63938590270804,0.5932745516567937,0.0,3.5172247886657715,9.0,1.0,0.88,0.12,0.9,0.89,0.86,0.865,0.88,0.998688,0.0,0.0,0.88,SCORED
v11_SYN_0599_03544_roll_orbit_right_60_seed42544_background_drift_visible,TypeM_v11_synthetic_visible,synthetic_controlled,03544_roll_orbit_right_60_seed42544,roll,orbit_right_60,background_drift_visible,40.23915539482651,0.9991345297523367,2.074657768011093,1017.741888770822,1011.280074829127,0.9936508322919182,100.82311823918269,46.61562775432262,0.5887365883357295,0.0,3.445807695388794,10.0,1.0,0.88,0.12,0.9,0.89,0.86,0.865,0.88,0.993651,0.0,0.0,0.88,SCORED
v11_SYN_0600_03544_roll_orbit_right_60_seed42544_object_identity_color_shift,TypeM_v11_synthetic_visible,synthetic_controlled,03544_roll_orbit_right_60_seed42544,roll,orbit_right_60,object_identity_color_shift,38.67335531573387,0.9994297236950302,2.3976743519306183,1017.741888770822,1015.5405678679892,0.9978370538493523,100.68968161558493,46.756277981361194,1.173014339566669,0.0,7.1354660987854,33.0,1.0,0.88,0.12,0.9,0.89,0.86,0.865,0.88,0.997837,0.0,0.0,0.88,SCORED
v11_SYN_EXTRA_0001_02200_collision_orbit_right_64_seed41200_collision_response_failure_synthetic,TypeM_v11_synthetic_visible,synthetic_controlled,8df0c0d38a6c90fc524ddfb801df17e5445f60895b3a537f935e42e5806ab13c,collision,orbit_right_64,collision_response_failure_synthetic,39.536611156575646,0.9991803910274148,2.0019722878932953,1219.3225787162075,1216.61977851133,0.9977833591784164,101.63478878705929,61.32344359317236,0.44103140034715194,0.0,4.474878787994385,11.0,1.0,0.88,0.12,0.9,0.89,0.86,0.865,0.88,0.997783,0.0,0.0,0.88,SCORED
v11_SYN_EXTRA_0002_02200_collision_orbit_right_64_seed41200_object_deformation_visible,TypeM_v11_synthetic_visible,synthetic_controlled,8df0c0d38a6c90fc524ddfb801df17e5445f60895b3a537f935e42e5806ab13c,collision,orbit_right_64,object_deformation_visible,40.88882072103519,0.9996682292971404,1.9647888839244843,1219.3225787162075,1202.021878120705,0.9858112193743437,101.64819586338142,61.35174174870414,0.33584924880811234,0.0,3.23858380317688,10.0,1.0,0.88,0.12,0.9,0.89,0.86,0.865,0.88,0.985811,0.0,0.0,0.88,SCORED
v11_SYN_EXTRA_0003_02200_collision_orbit_right_64_seed41200_object_duplicate_or_fragment,TypeM_v11_synthetic_visible,synthetic_controlled,8df0c0d38a6c90fc524ddfb801df17e5445f60895b3a537f935e42e5806ab13c,collision,orbit_right_64,object_duplicate_or_fragment,34.738898830199645,0.992973502649086,2.3434668481349945,1219.3225787162075,1220.4628336566864,1.0009351544533394,101.22117012219552,61.149834871601485,0.8764733653939527,0.0,3.8097269535064697,4.0,1.0,0.88,0.12,0.9,0.89,0.86,0.865,0.88,1.0,0.0,0.0,0.88,SCORED
v11_SYN_EXTRA_0004_02200_collision_orbit_right_64_seed41200_local_scene_patch_drift,TypeM_v11_synthetic_visible,synthetic_controlled,8df0c0d38a6c90fc524ddfb801df17e5445f60895b3a537f935e42e5806ab13c,collision,orbit_right_64,local_scene_patch_drift,40.55237789512783,0.9996037713859296,1.9910893142223358,1219.3225787162075,1206.8080772893748,0.989736513015493,101.6526830428686,61.349810279651294,0.331140948726115,0.0,4.229806423187256,14.0,1.0,0.88,0.12,0.9,0.89,0.86,0.865,0.88,0.989737,0.0,0.0,0.88,SCORED
v11_SYN_EXTRA_0005_02202_collision_orbit_right_64_seed41202_collision_response_failure_synthetic,TypeM_v11_synthetic_visible,synthetic_controlled,4aeca92fd238b5299cd52999661a02787ae76fcabf943ef2e4e94d5c992c335f,collision,orbit_right_64,collision_response_failure_synthetic,40.31477973139022,0.9989403079914511,2.0423609614372253,1222.4605224764543,1208.1353013173411,0.988281649277005,77.97710399138622,41.7505478346345,0.5277970926487093,0.0,5.138524055480957,17.0,1.0,0.88,0.12,0.9,0.89,0.86,0.865,0.88,0.988282,0.0,0.0,0.88,SCORED
v11_SYN_EXTRA_0006_02202_collision_orbit_right_64_seed41202_object_deformation_visible,TypeM_v11_synthetic_visible,synthetic_controlled,4aeca92fd238b5299cd52999661a02787ae76fcabf943ef2e4e94d5c992c335f,collision,orbit_right_64,object_deformation_visible,40.33837768847558,0.9989594403212343,2.05934476852417,1222.4605224764543,1177.6890811150174,0.9633759614305457,77.96049554286859,41.73753719400865,0.5371683389102277,0.0,3.9898898601531982,13.0,1.0,0.88,0.12,0.9,0.89,0.86,0.865,0.88,0.963376,0.0,0.0,0.88,SCORED
v11_SYN_EXTRA_0007_02202_collision_orbit_right_64_seed41202_object_duplicate_or_fragment,TypeM_v11_synthetic_visible,synthetic_controlled,4aeca92fd238b5299cd52999661a02787ae76fcabf943ef2e4e94d5c992c335f,collision,orbit_right_64,object_duplicate_or_fragment,36.46221174821415,0.9936790007199217,2.1922354698181152,1222.4605224764543,1223.685678170306,1.0010022047095373,77.81536333133013,41.71513681263802,0.6303699137600676,0.0,2.7570176124572754,3.0,1.0,0.88,0.12,0.9,0.89,0.86,0.865,0.88,1.0,0.0,0.0,0.88,SCORED
v11_SYN_EXTRA_0008_02202_collision_orbit_right_64_seed41202_local_scene_patch_drift,TypeM_v11_synthetic_visible,synthetic_controlled,4aeca92fd238b5299cd52999661a02787ae76fcabf943ef2e4e94d5c992c335f,collision,orbit_right_64,local_scene_patch_drift,40.31323433160188,0.9986938312221059,2.0584172308444977,1222.4605224764543,1201.5510815657385,0.9828956105255218,77.96803072415865,41.748784137865314,0.4754419922140906,0.0,4.3289079666137695,18.0,1.0,0.88,0.12,0.9,0.89,0.86,0.865,0.88,0.982896,0.0,0.0,0.88,SCORED
v11_SYN_EXTRA_0009_02215_collision_strafe_left_180_seed41215_collision_response_failure_synthetic,TypeM_v11_synthetic_visible,synthetic_controlled,02215_collision_strafe_left_180_seed41215,collision,strafe_left_180,collision_response_failure_synthetic,35.55038418382365,0.9914111488482807,2.374224603176117,882.890259243304,876.5068788942172,0.9927699051212461,102.07238519130608,47.737469243608004,0.3942917738155578,0.0,11.837968826293945,77.0,1.0,0.830886,0.169114,0.850886,0.840886,0.810886,0.815886,0.830886,0.99277,0.0,0.0,0.830886,SCORED
v11_SYN_EXTRA_0010_02215_collision_strafe_left_180_seed41215_object_deformation_visible,TypeM_v11_synthetic_visible,synthetic_controlled,02215_collision_strafe_left_180_seed41215,collision,strafe_left_180,object_deformation_visible,40.555201164727094,0.9993019324216694,1.9521964192390442,882.890259243304,837.5820892307556,0.9486819913495677,102.38336901542468,47.940301065383736,0.4141444127134356,0.0,4.0816755294799805,13.0,1.0,0.88,0.12,0.9,0.89,0.86,0.865,0.88,0.948682,0.0,0.0,0.88,SCORED
v11_SYN_EXTRA_0011_02215_collision_strafe_left_180_seed41215_object_duplicate_or_fragment,TypeM_v11_synthetic_visible,synthetic_controlled,02215_collision_strafe_left_180_seed41215,collision,strafe_left_180,object_duplicate_or_fragment,38.25633840104683,0.9976532672309484,1.9587567448616028,882.890259243304,879.7301160737044,0.996420684073773,102.34105819310898,47.969804084944386,0.5141043868669076,0.0,2.6232168674468994,4.0,1.0,0.88,0.12,0.9,0.89,0.86,0.865,0.88,0.996421,0.0,0.0,0.88,SCORED
v11_SYN_EXTRA_0012_02215_collision_strafe_left_180_seed41215_local_scene_patch_drift,TypeM_v11_synthetic_visible,synthetic_controlled,02215_collision_strafe_left_180_seed41215,collision,strafe_left_180,local_scene_patch_drift,41.1398192867545,0.9994677502838016,1.890748918056488,882.890259243304,873.6143721333999,0.9894937258597146,102.38798389923879,47.9576863851879,0.4498622174129345,0.0,3.4557621479034424,13.0,1.0,0.88,0.12,0.9,0.89,0.86,0.865,0.88,0.989494,0.0,0.0,0.88,SCORED
v11_SYN_EXTRA_0013_02222_collision_orbit_right_64_seed41222_collision_response_failure_synthetic,TypeM_v11_synthetic_visible,synthetic_controlled,19fca32ea8850d8171e9d24ffeaf03ea61694a23c026a9ab7b92ff61f3c61485,collision,orbit_right_64,collision_response_failure_synthetic,37.27552987216706,0.9967789710731715,2.173609435558319,956.6074185466814,950.5335527711743,0.9936506181622704,110.4703657101362,55.97315412474434,0.6639952962582036,0.0,9.3701753616333,62.0,1.0,0.86614,0.13386,0.88614,0.87614,0.84614,0.85114,0.86614,0.993651,0.0,0.0,0.86614,SCORED
v11_SYN_EXTRA_0014_02222_collision_orbit_right_64_seed41222_object_deformation_visible,TypeM_v11_synthetic_visible,synthetic_controlled,19fca32ea8850d8171e9d24ffeaf03ea61694a23c026a9ab7b92ff61f3c61485,collision,orbit_right_64,object_deformation_visible,41.318899172729,0.9996823145767703,1.8881815075874329,956.6074185466814,947.7630462106774,0.9907544389105877,110.33034918369391,56.02360376076172,0.8547743642455049,0.0,2.4270246028900146,7.0,1.0,0.88,0.12,0.9,0.89,0.86,0.865,0.88,0.990754,0.0,0.0,0.88,SCORED
v11_SYN_EXTRA_0015_02222_collision_orbit_right_64_seed41222_object_duplicate_or_fragment,TypeM_v11_synthetic_visible,synthetic_controlled,19fca32ea8850d8171e9d24ffeaf03ea61694a23c026a9ab7b92ff61f3c61485,collision,orbit_right_64,object_duplicate_or_fragment,38.42042974155033,0.9984975955605632,1.9859777688980103,956.6074185466814,956.0698884081935,0.9994380870067445,110.29503580729167,56.06600208141028,0.7976257970634836,0.0,2.8753020763397217,5.0,1.0,0.88,0.12,0.9,0.89,0.86,0.865,0.88,0.999438,0.0,0.0,0.88,SCORED
v11_SYN_EXTRA_0016_02222_collision_orbit_right_64_seed41222_local_scene_patch_drift,TypeM_v11_synthetic_visible,synthetic_controlled,19fca32ea8850d8171e9d24ffeaf03ea61694a23c026a9ab7b92ff61f3c61485,collision,orbit_right_64,local_scene_patch_drift,39.51345386232007,0.9991553703141353,2.0537309646606445,956.6074185466814,930.7228043236582,0.9729412361914469,110.32982083834135,56.00860674355354,0.8216598552797866,0.0,5.633654594421387,21.0,1.0,0.88,0.12,0.9,0.89,0.86,0.865,0.88,0.972941,0.0,0.0,0.88,SCORED
v11_SYN_EXTRA_0017_02226_collision_orbit_right_64_seed41226_collision_response_failure_synthetic,TypeM_v11_synthetic_visible,synthetic_controlled,1cbeaad951cb1cf61abfeec4304bcdcf82c3013ecb9e22df3497c7ee5a143dbe,collision,orbit_right_64,collision_response_failure_synthetic,40.15639982349954,0.9993679046712437,2.0288436710834503,1162.0816945538,1153.3682043571116,0.9925018264808518,101.85639335436697,57.58344735041691,0.123538426229571,0.0,3.7455437183380127,13.0,1.0,0.88,0.12,0.9,0.89,0.86,0.865,0.88,0.992502,0.0,0.0,0.88,SCORED
v11_SYN_EXTRA_0018_02226_collision_orbit_right_64_seed41226_object_deformation_visible,TypeM_v11_synthetic_visible,synthetic_controlled,1cbeaad951cb1cf61abfeec4304bcdcf82c3013ecb9e22df3497c7ee5a143dbe,collision,orbit_right_64,object_deformation_visible,40.31024864609719,0.9994968993673581,2.043623149394989,1162.0816945538,1117.8817122196915,0.961964823554815,101.84375563401441,57.56858544033078,0.1622531552391882,0.0,4.335085391998291,15.0,1.0,0.88,0.12,0.9,0.89,0.86,0.865,0.88,0.961965,0.0,0.0,0.88,SCORED
v11_SYN_EXTRA_0019_02226_collision_orbit_right_64_seed41226_object_duplicate_or_fragment,TypeM_v11_synthetic_visible,synthetic_controlled,1cbeaad951cb1cf61abfeec4304bcdcf82c3013ecb9e22df3497c7ee5a143dbe,collision,orbit_right_64,object_duplicate_or_fragment,40.40358829653384,0.9995518503761652,2.002334773540497,1162.0816945538,1155.6489247597556,0.9944644427163283,101.81011931590544,57.61041849060887,0.14023891207572484,0.0,2.068662643432617,3.0,1.0,0.88,0.12,0.9,0.89,0.86,0.865,0.88,0.994464,0.0,0.0,0.88,SCORED
v11_SYN_EXTRA_0020_02226_collision_orbit_right_64_seed41226_local_scene_patch_drift,TypeM_v11_synthetic_visible,synthetic_controlled,1cbeaad951cb1cf61abfeec4304bcdcf82c3013ecb9e22df3497c7ee5a143dbe,collision,orbit_right_64,local_scene_patch_drift,39.75077876099881,0.9993215064216908,2.1060250401496887,1162.0816945538,1138.858691636759,0.9800160324305136,101.85141726762821,57.56920504122927,0.16368664492566343,0.0,4.739643096923828,16.0,1.0,0.88,0.12,0.9,0.89,0.86,0.865,0.88,0.980016,0.0,0.0,0.88,SCORED
v11_SYN_EXTRA_0021_02228_collision_orbit_right_64_seed41228_collision_response_failure_synthetic,TypeM_v11_synthetic_visible,synthetic_controlled,02228_collision_orbit_right_64_seed41228,collision,orbit_right_64,collision_response_failure_synthetic,38.506609761821046,0.9960295618546903,2.1439035534858704,1027.5094839349254,1015.2323905259822,0.9880516008961991,88.61092748397436,45.116698623712686,0.1841542350473511,0.0,7.000687122344971,29.0,1.0,0.88,0.12,0.9,0.89,0.86,0.865,0.88,0.988052,0.0,0.0,0.88,SCORED
v11_SYN_EXTRA_0022_02228_collision_orbit_right_64_seed41228_object_deformation_visible,TypeM_v11_synthetic_visible,synthetic_controlled,02228_collision_orbit_right_64_seed41228,collision,orbit_right_64,object_deformation_visible,41.78257187979834,0.9995614940172703,1.8726147413253784,1027.5094839349254,1020.8304649450527,0.9934997982132536,88.5800543369391,45.169602609323455,0.18847442982411441,0.0,2.0377790927886963,6.0,1.0,0.88,0.12,0.9,0.89,0.86,0.865,0.88,0.9935,0.0,0.0,0.88,SCORED
v11_SYN_EXTRA_0023_02228_collision_orbit_right_64_seed41228_object_duplicate_or_fragment,TypeM_v11_synthetic_visible,synthetic_controlled,02228_collision_orbit_right_64_seed41228,collision,orbit_right_64,object_duplicate_or_fragment,40.43722628371291,0.9988290570994754,1.9029724597930908,1027.5094839349254,1025.7427771445718,0.9982805932049713,88.59917430388622,45.17990259745767,0.21090384686354594,0.0,2.9840993881225586,6.0,1.0,0.88,0.12,0.9,0.89,0.86,0.865,0.88,0.998281,0.0,0.0,0.88,SCORED
v11_SYN_EXTRA_0024_02228_collision_orbit_right_64_seed41228_local_scene_patch_drift,TypeM_v11_synthetic_visible,synthetic_controlled,02228_collision_orbit_right_64_seed41228,collision,orbit_right_64,local_scene_patch_drift,39.5192742652744,0.9985073077733182,2.092770516872406,1027.5094839349254,988.3011730780655,0.9618414122383083,88.5829840244391,45.14180759264274,0.23538040574466615,0.0,5.424545764923096,19.0,1.0,0.88,0.12,0.9,0.89,0.86,0.865,0.88,0.961841,0.0,0.0,0.88,SCORED
v11_SYN_EXTRA_0025_02239_collision_strafe_left_180_seed41239_collision_response_failure_synthetic,TypeM_v11_synthetic_visible,synthetic_controlled,02239_collision_strafe_left_180_seed41239,collision,strafe_left_180,collision_response_failure_synthetic,40.266029871374236,0.999017716330866,2.0494146943092346,1366.624722176012,1342.3697161165828,0.9822518898947906,84.36092685797277,47.26246179067745,0.66164929944454,0.0,4.085626125335693,17.0,1.0,0.88,0.12,0.9,0.89,0.86,0.865,0.88,0.982252,0.0,0.0,0.88,SCORED
v11_SYN_EXTRA_0026_02239_collision_strafe_left_180_seed41239_object_deformation_visible,TypeM_v11_synthetic_visible,synthetic_controlled,02239_collision_strafe_left_180_seed41239,collision,strafe_left_180,object_deformation_visible,40.668222013952786,0.999237580860991,2.0170858502388,1366.624722176012,1324.0301390432655,0.9688322753054274,84.34568371895031,47.266062815833116,0.69923180629349,0.0,3.483118772506714,13.0,1.0,0.88,0.12,0.9,0.89,0.86,0.865,0.88,0.968832,0.0,0.0,0.88,SCORED
v11_SYN_EXTRA_0027_02239_collision_strafe_left_180_seed41239_object_duplicate_or_fragment,TypeM_v11_synthetic_visible,synthetic_controlled,02239_collision_strafe_left_180_seed41239,collision,strafe_left_180,object_duplicate_or_fragment,40.97566582852828,0.9993927952026761,1.9665172696113586,1366.624722176012,1365.105239203522,0.9988881490677566,84.31569323417469,47.30563910457153,0.5974078249971964,0.0,2.136137008666992,3.0,1.0,0.88,0.12,0.9,0.89,0.86,0.865,0.88,0.998888,0.0,0.0,0.88,SCORED
v11_SYN_EXTRA_0028_02239_collision_strafe_left_180_seed41239_local_scene_patch_drift,TypeM_v11_synthetic_visible,synthetic_controlled,02239_collision_strafe_left_180_seed41239,collision,strafe_left_180,local_scene_patch_drift,40.11102088787855,0.9990550271078666,2.0489030182361603,1366.624722176012,1337.809445934291,0.978915004424364,84.34710536858975,47.27232404891804,0.631303542947328,0.0,5.705016613006592,20.0,1.0,0.88,0.12,0.9,0.89,0.86,0.865,0.88,0.978915,0.0,0.0,0.88,SCORED
v11_SYN_EXTRA_0029_02259_collision_strafe_left_180_seed41259_collision_response_failure_synthetic,TypeM_v11_synthetic_visible,synthetic_controlled,02259_collision_strafe_left_180_seed41259,collision,strafe_left_180,collision_response_failure_synthetic,40.00634555284988,0.9988694780000885,2.047909379005432,1381.8883676907953,1367.4573776494053,0.9895570507948758,79.1726575020032,44.02226831434428,0.6272151340733282,0.0,5.440975189208984,20.0,1.0,0.88,0.12,0.9,0.89,0.86,0.865,0.88,0.989557,0.0,0.0,0.88,SCORED
v11_SYN_EXTRA_0030_02259_collision_strafe_left_180_seed41259_object_deformation_visible,TypeM_v11_synthetic_visible,synthetic_controlled,02259_collision_strafe_left_180_seed41259,collision,strafe_left_180,object_deformation_visible,41.40251362464206,0.9994420887994774,1.9393846690654755,1381.8883676907953,1372.6711258966009,0.9933299664408298,79.1742206280048,44.02570817440462,0.6590990634334764,0.0,2.428286552429199,7.0,1.0,0.88,0.12,0.9,0.89,0.86,0.865,0.88,0.99333,0.0,0.0,0.88,SCORED
v11_SYN_EXTRA_0031_02259_collision_strafe_left_180_seed41259_object_duplicate_or_fragment,TypeM_v11_synthetic_visible,synthetic_controlled,02259_collision_strafe_left_180_seed41259,collision,strafe_left_180,object_duplicate_or_fragment,40.94085224776558,0.9992700547301059,1.940541535615921,1381.8883676907953,1378.4610172227226,0.9975198065591073,79.20562587640224,44.00904707448819,0.6183866005839137,0.0,2.2240726947784424,5.0,1.0,0.88,0.12,0.9,0.89,0.86,0.865,0.88,0.99752,0.0,0.0,0.88,SCORED
v11_SYN_EXTRA_0032_02259_collision_strafe_left_180_seed41259_local_scene_patch_drift,TypeM_v11_synthetic_visible,synthetic_controlled,02259_collision_strafe_left_180_seed41259,collision,strafe_left_180,local_scene_patch_drift,41.31443165796115,0.9994078833664166,1.940591812133789,1381.8883676907953,1375.3869812651906,0.9952952882643016,79.18095452724359,44.02486567795698,0.6487116060139743,0.0,2.9544384479522705,9.0,1.0,0.88,0.12,0.9,0.89,0.86,0.865,0.88,0.995295,0.0,0.0,0.88,SCORED
v11_SYN_EXTRA_0033_02262_collision_orbit_right_64_seed41262_collision_response_failure_synthetic,TypeM_v11_synthetic_visible,synthetic_controlled,02262_collision_orbit_right_64_seed41262,collision,orbit_right_64,collision_response_failure_synthetic,40.24454324243904,0.9987729161670346,2.043051987886429,1227.7099425429126,1217.783636921479,0.9919147794854635,75.27561848958334,39.20465691649807,0.10943145413850588,0.0,4.250708103179932,13.0,1.0,0.88,0.12,0.9,0.89,0.86,0.865,0.88,0.991915,0.0,0.0,0.88,SCORED
v11_SYN_EXTRA_0034_02262_collision_orbit_right_64_seed41262_object_deformation_visible,TypeM_v11_synthetic_visible,synthetic_controlled,02262_collision_orbit_right_64_seed41262,collision,orbit_right_64,object_deformation_visible,41.15186349800795,0.9992794110166567,1.9909906089305878,1227.7099425429126,1212.9420578950367,0.9879711940710858,75.26510354066507,39.22384942066981,0.07524322406493701,0.0,3.0816824436187744,9.0,1.0,0.88,0.12,0.9,0.89,0.86,0.865,0.88,0.987971,0.0,0.0,0.88,SCORED
v11_SYN_EXTRA_0035_02262_collision_orbit_right_64_seed41262_object_duplicate_or_fragment,TypeM_v11_synthetic_visible,synthetic_controlled,02262_collision_orbit_right_64_seed41262,collision,orbit_right_64,object_duplicate_or_fragment,40.4410992609392,0.998890255105292,1.9943254888057709,1227.7099425429126,1223.8770801806936,0.9968780391635844,75.2638684395032,39.22733597388731,0.0640667856029318,0.0,3.4981675148010254,11.0,1.0,0.88,0.12,0.9,0.89,0.86,0.865,0.88,0.996878,0.0,0.0,0.88,SCORED
v11_SYN_EXTRA_0036_02262_collision_orbit_right_64_seed41262_local_scene_patch_drift,TypeM_v11_synthetic_visible,synthetic_controlled,02262_collision_orbit_right_64_seed41262,collision,orbit_right_64,local_scene_patch_drift,40.797358615641954,0.9990511581047249,2.033665746450424,1227.7099425429126,1216.5145601486424,0.9908810851837181,75.26804887820512,39.222197759138965,0.0788154367144036,0.0,3.3598971366882324,12.0,1.0,0.88,0.12,0.9,0.89,0.86,0.865,0.88,0.990881,0.0,0.0,0.88,SCORED
v11_SYN_EXTRA_0037_02276_collision_orbit_right_64_seed41276_collision_response_failure_synthetic,TypeM_v11_synthetic_visible,synthetic_controlled,02276_collision_orbit_right_64_seed41276,collision,orbit_right_64,collision_response_failure_synthetic,40.10621185667643,0.9989572653794948,2.0078125298023224,1408.1551675398582,1387.8825772292907,0.9856034400444743,76.95806728265225,46.57240685267651,0.34369932416871357,0.0,4.951207160949707,17.0,1.0,0.88,0.12,0.9,0.89,0.86,0.865,0.88,0.985603,0.0,0.0,0.88,SCORED
v11_SYN_EXTRA_0038_02276_collision_orbit_right_64_seed41276_object_deformation_visible,TypeM_v11_synthetic_visible,synthetic_controlled,02276_collision_orbit_right_64_seed41276,collision,orbit_right_64,object_deformation_visible,40.78723514255085,0.9992620039417784,1.9600137174129486,1408.1551675398582,1375.6342749456371,0.9769053202936843,76.92123272235577,46.582673644836916,0.3607071181615316,0.0,3.469834089279175,11.0,1.0,0.88,0.12,0.9,0.89,0.86,0.865,0.88,0.976905,0.0,0.0,0.88,SCORED
v11_SYN_EXTRA_0039_02276_collision_orbit_right_64_seed41276_object_duplicate_or_fragment,TypeM_v11_synthetic_visible,synthetic_controlled,02276_collision_orbit_right_64_seed41276,collision,orbit_right_64,object_duplicate_or_fragment,41.19542251504814,0.9993642624773174,1.8750081658363342,1408.1551675398582,1403.0589031006853,0.9963808928497153,76.93206129807693,46.5937533624394,0.32267849853590624,0.0,1.886367678642273,3.0,1.0,0.88,0.12,0.9,0.89,0.86,0.865,0.88,0.996381,0.0,0.0,0.88,SCORED
v11_SYN_EXTRA_0040_02276_collision_orbit_right_64_seed41276_local_scene_patch_drift,TypeM_v11_synthetic_visible,synthetic_controlled,02276_collision_orbit_right_64_seed41276,collision,orbit_right_64,local_scene_patch_drift,40.330101414157774,0.9988345647148631,1.9946631491184235,1408.1551675398582,1385.3494467204769,0.9838045399193975,76.92818008814103,46.57928236954775,0.38192352791971745,0.0,4.003493309020996,17.0,1.0,0.88,0.12,0.9,0.89,0.86,0.865,0.88,0.983805,0.0,0.0,0.88,SCORED
v11_SYN_EXTRA_0041_02284_collision_orbit_right_64_seed41284_collision_response_failure_synthetic,TypeM_v11_synthetic_visible,synthetic_controlled,02284_collision_orbit_right_64_seed41284,collision,orbit_right_64,collision_response_failure_synthetic,36.56006016340048,0.9955397238427723,2.2565533816814423,1196.0767655996272,1191.112627703559,0.9958496494249437,97.01230844350962,54.700587862139244,0.45903563020219157,0.0,9.488584518432617,68.0,1.0,0.864449,0.135551,0.884449,0.874449,0.844449,0.849449,0.864449,0.99585,0.0,0.0,0.864449,SCORED
v11_SYN_EXTRA_0042_02284_collision_orbit_right_64_seed41284_object_deformation_visible,TypeM_v11_synthetic_visible,synthetic_controlled,02284_collision_orbit_right_64_seed41284,collision,orbit_right_64,object_deformation_visible,41.33355755819593,0.9996417343865232,1.897659569978714,1196.0767655996272,1188.277562849793,0.9934793460021744,97.1994416065705,54.86692056760036,0.24734253523448146,0.0,2.8007864952087402,8.0,1.0,0.88,0.12,0.9,0.89,0.86,0.865,0.88,0.993479,0.0,0.0,0.88,SCORED
v11_SYN_EXTRA_0043_02284_collision_orbit_right_64_seed41284_object_duplicate_or_fragment,TypeM_v11_synthetic_visible,synthetic_controlled,02284_collision_orbit_right_64_seed41284,collision,orbit_right_64,object_duplicate_or_fragment,40.895918806250904,0.9994953600505391,1.9108542203903198,1196.0767655996272,1191.5897723850492,0.9962485742220926,97.20794959435096,54.869340362165374,0.2544833596155737,0.0,2.4314773082733154,5.0,1.0,0.88,0.12,0.9,0.89,0.86,0.865,0.88,0.996249,0.0,0.0,0.88,SCORED
v11_SYN_EXTRA_0044_02284_collision_orbit_right_64_seed41284_local_scene_patch_drift,TypeM_v11_synthetic_visible,synthetic_controlled,02284_collision_orbit_right_64_seed41284,collision,orbit_right_64,local_scene_patch_drift,40.89253265963952,0.9994976225529363,1.9468442797660828,1196.0767655996272,1185.0585161250333,0.9907880081092805,97.20402832031249,54.87064746849455,0.27597302738942103,0.0,3.057217597961426,11.0,1.0,0.88,0.12,0.9,0.89,0.86,0.865,0.88,0.990788,0.0,0.0,0.88,SCORED
v11_SYN_EXTRA_0045_02286_collision_orbit_right_64_seed41286_collision_response_failure_synthetic,TypeM_v11_synthetic_visible,synthetic_controlled,02286_collision_orbit_right_64_seed41286,collision,orbit_right_64,collision_response_failure_synthetic,40.26089443258659,0.9993550099806288,2.0129342079162598,1328.0669618836898,1308.7063598444838,0.9854219684848063,87.87542129907854,55.279382044622494,0.6269978816055235,0.0,4.387082099914551,15.0,1.0,0.88,0.12,0.9,0.89,0.86,0.865,0.88,0.985422,0.0,0.0,0.88,SCORED
v11_SYN_EXTRA_0046_02286_collision_orbit_right_64_seed41286_object_deformation_visible,TypeM_v11_synthetic_visible,synthetic_controlled,02286_collision_orbit_right_64_seed41286,collision,orbit_right_64,object_deformation_visible,40.96908769043257,0.9995396554009193,1.9544344246387482,1328.0669618836898,1307.954433011551,0.9848557870692998,87.81907489483172,55.30730893008361,0.6223631107123089,0.0,2.5970520973205566,9.0,1.0,0.88,0.12,0.9,0.89,0.86,0.865,0.88,0.984856,0.0,0.0,0.88,SCORED
