source,line_no,pair_id,pair_type,v14_pair_source,schema_ok,errors,prefix_exists,winner_full_exists,winner_future_exists,loser_full_exists,loser_future_exists
manifests/dpo_v14_subsets/stratified100.jsonl,85,v10_TypeM_002_02202_collision_orbit_right_64_seed41202_local_patch_drift,TypeM_v10_synthetic_visible,synthetic_controlled,False,missing_condition_prefix_video_path|missing_winner_full_video_path|missing_winner_future_video_path|missing_loser_full_video_path|missing_loser_future_video_path,False,False,False,False,False
manifests/dpo_v14_subsets/stratified100.jsonl,86,v10_TypeM_005_02226_collision_orbit_right_64_seed41226_local_patch_freeze,TypeM_v10_synthetic_visible,synthetic_controlled,False,missing_condition_prefix_video_path|missing_winner_full_video_path|missing_winner_future_video_path|missing_loser_full_video_path|missing_loser_future_video_path,False,False,False,False,False
manifests/dpo_v14_subsets/stratified100.jsonl,87,v11_SYN_0423_01038_drop_orbit_left_72_seed40038_local_scene_patch_drift,TypeM_v11_synthetic_visible,synthetic_controlled,False,missing_condition_prefix_video_path|missing_condition_poses|missing_condition_intrinsics|missing_winner_future_video_path|missing_loser_full_video_path,False,True,False,False,True
manifests/dpo_v14_subsets/stratified100.jsonl,88,v10_TypeM_016_02327_collision_strafe_left_180_seed41327_local_temporal_jump,TypeM_v10_synthetic_visible,synthetic_controlled,False,missing_condition_prefix_video_path|missing_winner_full_video_path|missing_winner_future_video_path|missing_loser_full_video_path|missing_loser_future_video_path,False,False,False,False,False
manifests/dpo_v14_subsets/stratified100.jsonl,89,v11_SYN_0537_03465_roll_orbit_right_60_seed42465_object_deformation_visible,TypeM_v11_synthetic_visible,synthetic_controlled,False,missing_condition_prefix_video_path|missing_condition_poses|missing_condition_intrinsics|missing_winner_future_video_path|missing_loser_full_video_path,False,True,False,False,True
manifests/dpo_v14_subsets/stratified100.jsonl,90,v11_SYN_0434_01047_drop_orbit_left_72_seed40047_object_duplicate_or_fragment,TypeM_v11_synthetic_visible,synthetic_controlled,False,missing_condition_prefix_video_path|missing_condition_poses|missing_condition_intrinsics|missing_winner_future_video_path|missing_loser_full_video_path,False,True,False,False,True
manifests/dpo_v14_subsets/stratified100.jsonl,91,v11_SYN_0406_01026_drop_orbit_left_72_seed40026_object_identity_color_shift,TypeM_v11_synthetic_visible,synthetic_controlled,False,missing_condition_prefix_video_path|missing_condition_poses|missing_condition_intrinsics|missing_winner_future_video_path|missing_loser_full_video_path,False,True,False,False,True
manifests/dpo_v14_subsets/stratified100.jsonl,92,v11_SYN_0419_01032_drop_orbit_left_72_seed40032_partial_freeze_foreground,TypeM_v11_synthetic_visible,synthetic_controlled,False,missing_condition_prefix_video_path|missing_condition_poses|missing_condition_intrinsics|missing_winner_future_video_path|missing_loser_full_video_path,False,True,False,False,True
manifests/dpo_v14_subsets/stratified100.jsonl,93,v11_SYN_EXTRA_0158_04228_containment_orbit_left_44_seed43228_reobserve_mismatch_visible,TypeM_v11_synthetic_visible,synthetic_controlled,False,missing_condition_prefix_video_path|missing_condition_poses|missing_condition_intrinsics|missing_winner_future_video_path|missing_loser_full_video_path,False,True,False,False,True
manifests/dpo_v14_subsets/stratified100.jsonl,94,v11_SYN_0511_03437_roll_orbit_right_60_seed42437_roll_event_fragment_synthetic,TypeM_v11_synthetic_visible,synthetic_controlled,False,missing_condition_prefix_video_path|missing_condition_poses|missing_condition_intrinsics|missing_winner_future_video_path|missing_loser_full_video_path,False,True,False,False,True
manifests/dpo_v14_subsets/stratified100.jsonl,95,v11_SYN_0432_01039_drop_orbit_left_72_seed40039_wrong_camera_motion_visible,TypeM_v11_synthetic_visible,synthetic_controlled,False,missing_condition_prefix_video_path|missing_condition_poses|missing_condition_intrinsics|missing_winner_future_video_path|missing_loser_full_video_path,False,True,False,False,True
manifests/dpo_v14_subsets/stratified100.jsonl,96,v11_SYN_0059_02276_collision_orbit_right_64_seed41276_background_drift_visible,TypeM_v11_synthetic_visible,synthetic_controlled,False,missing_condition_prefix_video_path|missing_condition_poses|missing_condition_intrinsics|missing_winner_future_video_path|missing_loser_full_video_path,False,True,False,False,True
manifests/dpo_v14_subsets/stratified100.jsonl,97,v11_SYN_0043_02259_collision_strafe_left_180_seed41259_collision_response_failure_synthetic,TypeM_v11_synthetic_visible,synthetic_controlled,False,missing_condition_prefix_video_path|missing_condition_poses|missing_condition_intrinsics|missing_winner_future_video_path|missing_loser_full_video_path,False,True,False,False,True
manifests/dpo_v14_subsets/stratified100.jsonl,98,v11_SYN_0241_04236_containment_orbit_left_44_seed43236_containment_failure_synthetic,TypeM_v11_synthetic_visible,synthetic_controlled,False,missing_condition_prefix_video_path|missing_condition_poses|missing_condition_intrinsics|missing_winner_future_video_path|missing_loser_full_video_path,False,True,False,False,True
manifests/dpo_v14_subsets/stratified100.jsonl,99,v11_SYN_0409_01029_drop_orbit_left_72_seed40029_drop_motion_failure_synthetic,TypeM_v11_synthetic_visible,synthetic_controlled,False,missing_condition_prefix_video_path|missing_condition_poses|missing_condition_intrinsics|missing_winner_future_video_path|missing_loser_full_video_path,False,True,False,False,True
manifests/dpo_v14_subsets/stratified100.jsonl,100,v10_TypeM_007_02239_collision_strafe_left_180_seed41239_foreground_identity_color_shift,TypeM_v10_synthetic_visible,synthetic_controlled,False,missing_condition_prefix_video_path|missing_winner_full_video_path|missing_winner_future_video_path|missing_loser_full_video_path|missing_loser_future_video_path,False,False,False,False,False
manifests/dpo_v14_subsets/synthetic_controlled.jsonl,1,v11_SYN_0017_02215_collision_strafe_left_180_seed41215_background_drift_visible,TypeM_v11_synthetic_visible,synthetic_controlled,False,missing_condition_prefix_video_path|missing_condition_poses|missing_condition_intrinsics|missing_winner_future_video_path|missing_loser_full_video_path,False,True,False,False,True
manifests/dpo_v14_subsets/synthetic_controlled.jsonl,2,v11_SYN_0013_02215_collision_strafe_left_180_seed41215_collision_response_failure_synthetic,TypeM_v11_synthetic_visible,synthetic_controlled,False,missing_condition_prefix_video_path|missing_condition_poses|missing_condition_intrinsics|missing_winner_future_video_path|missing_loser_full_video_path,False,True,False,False,True
manifests/dpo_v14_subsets/synthetic_controlled.jsonl,3,v11_SYN_0223_04209_containment_orbit_left_44_seed43209_containment_failure_synthetic,TypeM_v11_synthetic_visible,synthetic_controlled,False,missing_condition_prefix_video_path|missing_condition_poses|missing_condition_intrinsics|missing_winner_future_video_path|missing_loser_full_video_path,False,True,False,False,True
manifests/dpo_v14_subsets/synthetic_controlled.jsonl,4,v11_SYN_0379_01002_drop_orbit_left_72_seed40002_drop_motion_failure_synthetic,TypeM_v11_synthetic_visible,synthetic_controlled,False,missing_condition_prefix_video_path|missing_condition_poses|missing_condition_intrinsics|missing_winner_future_video_path|missing_loser_full_video_path,False,True,False,False,True
manifests/dpo_v14_subsets/synthetic_controlled.jsonl,5,v10_TypeM_067_01014_drop_orbit_left_72_seed40014_foreground_identity_color_shift,TypeM_v10_synthetic_visible,synthetic_controlled,False,missing_condition_prefix_video_path|missing_winner_full_video_path|missing_winner_future_video_path|missing_loser_full_video_path|missing_loser_future_video_path,False,False,False,False,False
manifests/dpo_v14_subsets/synthetic_controlled.jsonl,6,v10_TypeM_066_01013_drop_orbit_left_72_seed40013_local_patch_drift,TypeM_v10_synthetic_visible,synthetic_controlled,False,missing_condition_prefix_video_path|missing_winner_full_video_path|missing_winner_future_video_path|missing_loser_full_video_path|missing_loser_future_video_path,False,False,False,False,False
manifests/dpo_v14_subsets/synthetic_controlled.jsonl,7,v10_TypeM_065_01008_drop_orbit_left_72_seed40008_local_patch_freeze,TypeM_v10_synthetic_visible,synthetic_controlled,False,missing_condition_prefix_video_path|missing_winner_full_video_path|missing_winner_future_video_path|missing_loser_full_video_path|missing_loser_future_video_path,False,False,False,False,False
manifests/dpo_v14_subsets/synthetic_controlled.jsonl,8,v11_SYN_0387_01008_drop_orbit_left_72_seed40008_local_scene_patch_drift,TypeM_v11_synthetic_visible,synthetic_controlled,False,missing_condition_prefix_video_path|missing_condition_poses|missing_condition_intrinsics|missing_winner_future_video_path|missing_loser_full_video_path,False,True,False,False,True
manifests/dpo_v14_subsets/synthetic_controlled.jsonl,9,v10_TypeM_064_01002_drop_orbit_left_72_seed40002_local_temporal_jump,TypeM_v10_synthetic_visible,synthetic_controlled,False,missing_condition_prefix_video_path|missing_winner_full_video_path|missing_winner_future_video_path|missing_loser_full_video_path|missing_loser_future_video_path,False,False,False,False,False
manifests/dpo_v14_subsets/synthetic_controlled.jsonl,10,v11_SYN_0038_02239_collision_strafe_left_180_seed41239_object_deformation_visible,TypeM_v11_synthetic_visible,synthetic_controlled,False,missing_condition_prefix_video_path|missing_condition_poses|missing_condition_intrinsics|missing_winner_future_video_path|missing_loser_full_video_path,False,True,False,False,True
manifests/dpo_v14_subsets/synthetic_controlled.jsonl,11,v11_SYN_0386_01008_drop_orbit_left_72_seed40008_object_duplicate_or_fragment,TypeM_v11_synthetic_visible,synthetic_controlled,False,missing_condition_prefix_video_path|missing_condition_poses|missing_condition_intrinsics|missing_winner_future_video_path|missing_loser_full_video_path,False,True,False,False,True
manifests/dpo_v14_subsets/synthetic_controlled.jsonl,12,v11_SYN_0382_01002_drop_orbit_left_72_seed40002_object_identity_color_shift,TypeM_v11_synthetic_visible,synthetic_controlled,False,missing_condition_prefix_video_path|missing_condition_poses|missing_condition_intrinsics|missing_winner_future_video_path|missing_loser_full_video_path,False,True,False,False,True
manifests/dpo_v14_subsets/synthetic_controlled.jsonl,13,v11_SYN_0389_01008_drop_orbit_left_72_seed40008_partial_freeze_foreground,TypeM_v11_synthetic_visible,synthetic_controlled,False,missing_condition_prefix_video_path|missing_condition_poses|missing_condition_intrinsics|missing_winner_future_video_path|missing_loser_full_video_path,False,True,False,False,True
manifests/dpo_v14_subsets/synthetic_controlled.jsonl,14,v11_SYN_0224_04209_containment_orbit_left_44_seed43209_reobserve_mismatch_visible,TypeM_v11_synthetic_visible,synthetic_controlled,False,missing_condition_prefix_video_path|missing_condition_poses|missing_condition_intrinsics|missing_winner_future_video_path|missing_loser_full_video_path,False,True,False,False,True
manifests/dpo_v14_subsets/synthetic_controlled.jsonl,15,v11_SYN_0487_03410_roll_orbit_right_60_seed42410_roll_event_fragment_synthetic,TypeM_v11_synthetic_visible,synthetic_controlled,False,missing_condition_prefix_video_path|missing_condition_poses|missing_condition_intrinsics|missing_winner_future_video_path|missing_loser_full_video_path,False,True,False,False,True
manifests/dpo_v14_subsets/synthetic_controlled.jsonl,16,v11_SYN_0384_01002_drop_orbit_left_72_seed40002_wrong_camera_motion_visible,TypeM_v11_synthetic_visible,synthetic_controlled,False,missing_condition_prefix_video_path|missing_condition_poses|missing_condition_intrinsics|missing_winner_future_video_path|missing_loser_full_video_path,False,True,False,False,True
manifests/dpo_v14_subsets/synthetic_controlled.jsonl,17,v11_SYN_0035_02228_collision_orbit_right_64_seed41228_background_drift_visible,TypeM_v11_synthetic_visible,synthetic_controlled,False,missing_condition_prefix_video_path|missing_condition_poses|missing_condition_intrinsics|missing_winner_future_video_path|missing_loser_full_video_path,False,True,False,False,True
manifests/dpo_v14_subsets/synthetic_controlled.jsonl,18,v11_SYN_EXTRA_0009_02215_collision_strafe_left_180_seed41215_collision_response_failure_synthetic,TypeM_v11_synthetic_visible,synthetic_controlled,False,missing_condition_prefix_video_path|missing_condition_poses|missing_condition_intrinsics|missing_winner_future_video_path|missing_loser_full_video_path,False,True,False,False,True
manifests/dpo_v14_subsets/synthetic_controlled.jsonl,19,v11_SYN_EXTRA_0149_04209_containment_orbit_left_44_seed43209_containment_failure_synthetic,TypeM_v11_synthetic_visible,synthetic_controlled,False,missing_condition_prefix_video_path|missing_condition_poses|missing_condition_intrinsics|missing_winner_future_video_path|missing_loser_full_video_path,False,True,False,False,True
manifests/dpo_v14_subsets/synthetic_controlled.jsonl,20,v11_SYN_0385_01008_drop_orbit_left_72_seed40008_drop_motion_failure_synthetic,TypeM_v11_synthetic_visible,synthetic_controlled,False,missing_condition_prefix_video_path|missing_condition_poses|missing_condition_intrinsics|missing_winner_future_video_path|missing_loser_full_video_path,False,True,False,False,True
manifests/dpo_v14_subsets/synthetic_controlled.jsonl,21,v10_TypeM_071_01038_drop_orbit_left_72_seed40038_foreground_identity_color_shift,TypeM_v10_synthetic_visible,synthetic_controlled,False,missing_condition_prefix_video_path|missing_winner_full_video_path|missing_winner_future_video_path|missing_loser_full_video_path|missing_loser_future_video_path,False,False,False,False,False
manifests/dpo_v14_subsets/synthetic_controlled.jsonl,22,v10_TypeM_070_01032_drop_orbit_left_72_seed40032_local_patch_drift,TypeM_v10_synthetic_visible,synthetic_controlled,False,missing_condition_prefix_video_path|missing_winner_full_video_path|missing_winner_future_video_path|missing_loser_full_video_path|missing_loser_future_video_path,False,False,False,False,False
