step,pair_id,scope,objective,used_window_frames,timestep,actual_sigma,actual_sigma_bin,pair_weight,win_gap,lose_gap,g_w,g_l,g_l_clip,loser_dominance,health_flags,E_ref_winner_cached,E_ref_loser_cached,Delta_ref,E_policy_winner_pre,E_policy_loser_pre,Delta_policy_pre,E_policy_winner_post,E_policy_loser_post,Delta_policy_post,winner_improvement_pre,winner_improvement_post,loser_degradation_pre,loser_degradation_post,reference_relative_margin_pre,reference_relative_margin_post,winner_contribution_ratio_pre,winner_contribution_ratio_post,u_raw_pre,u_raw_post,u_clipped,lambda_loser,lambda_winner_anchor,lambda_pref,dpo_loss,objective_loss,grad_norm,update_norm,lora_param_norm,lr,allocated_gb,reserved_gb,max_allocated_gb,step_time,finite,status,error_reason,winner_contribution_ratio
29,v10_TypeM_071_01038_drop_orbit_left_72_seed40038_foreground_identity_color_shift,L0_camera_r4,linear_winner_detached,49,349.5545349121094,0.34955453872680664,mid,1.0,-0.00038176774978637695,-0.0005449652671813965,-0.0005189055230756773,-0.0007345788195610981,-0.0007345788195610981,0.0,WINNER_IMPROVES,0.7359081506729126,0.7421469688415527,0.006238818168640137,0.7355167269706726,0.741628885269165,0.006112158298492432,0.7355263829231262,0.7416020035743713,0.006075620651245117,0.00039142370223999023,0.00038176774978637695,-0.0005180835723876953,-0.0005449652671813965,-0.00012665987014770508,-0.00016319751739501953,1.0,1.0,-0.00012665987014770508,-0.00016319751739501953,-0.00016319751739501953,0.0,1.0,0.005,8.785724639892578e-05,0.7356294393539429,0.33783314973843914,0.0025954908105778646,14.611893245946673,1e-06,34.96790599822998,56.916015625,56.570502281188965,92.97666025161743,True,PASS,,0.999980729040556
30,v10_TypeM_067_01014_drop_orbit_left_72_seed40014_foreground_identity_color_shift,L0_camera_r4,linear_winner_detached,49,349.5545349121094,0.34955453872680664,mid,1.0,-0.000625908374786377,-0.0005001425743103027,-0.0008631907293602985,-0.0006845386824770113,-0.0006845386824770113,0.0,WINNER_IMPROVES,0.7254231572151184,0.7308772802352905,0.005454123020172119,0.7247954607009888,0.7304379940032959,0.005642533302307129,0.724797248840332,0.7303771376609802,0.005579888820648193,0.0006276965141296387,0.000625908374786377,-0.0004392862319946289,-0.0005001425743103027,0.00018841028213500977,0.00012576580047607422,1.0,1.0,0.00018841028213500977,0.00012576580047607422,0.00012576580047607422,0.0,1.0,0.005,-0.0001933574676513672,0.7245582342147827,0.34038027118236697,0.0026110450542022163,14.61193309778869,1e-06,34.96790599822998,56.896484375,56.570502281188965,93.33908271789551,True,PASS,,0.9999884152090471
31,v10_TypeM_039_04214_containment_orbit_left_44_seed43214_foreground_identity_color_shift,L0_camera_r4,linear_winner_detached,49,349.5545349121094,0.34955453872680664,mid,1.0,-0.0004910826683044434,-0.0006476044654846191,-0.0006239323498468082,-0.0008294138207748006,-0.0008294138207748006,0.0,WINNER_IMPROVES,0.7873223423957825,0.7811216115951538,-0.006200730800628662,0.7867552638053894,0.7805189490318298,-0.00623631477355957,0.786831259727478,0.7804740071296692,-0.006357252597808838,0.0005670785903930664,0.0004910826683044434,-0.0006026625633239746,-0.0006476044654846191,-3.55839729309082e-05,-0.00015652179718017578,1.0,1.0,-3.55839729309082e-05,-0.00015652179718017578,-0.00015652179718017578,0.0,1.0,0.005,-0.00019061565399169922,0.78650963306427,0.2906627229309955,0.0026110799319740956,14.611973334764379,1e-06,34.967875480651855,56.916015625,56.570502281188965,92.68793606758118,True,PASS,,0.9999839728782595
32,v6b_GT_C_007_04228_containment_orbit_left_44_seed43228,L0_camera_r4,linear_winner_detached,49,349.5545349121094,0.34955453872680664,mid,1.0,-0.000802457332611084,-0.0005804300308227539,-0.0010257399144433963,-0.0007106402717297718,-0.0007106402717297718,0.0,WINNER_IMPROVES,0.782721757888794,0.8170607686042786,0.03433901071548462,0.782008945941925,0.8164998888969421,0.03449094295501709,0.7819193005561829,0.8164803385734558,0.03456103801727295,0.0007128119468688965,0.000802457332611084,-0.0005608797073364258,-0.0005804300308227539,0.0001519322395324707,0.00022202730178833008,1.0,1.0,0.0001519322395324707,0.00022202730178833008,0.00022202730178833008,0.0,1.0,0.005,-0.00010496377944946289,0.7819435596466064,0.3114835049416295,0.002632163410095299,14.612014325215306,1e-06,34.967875480651855,56.896484375,56.570502281188965,92.97010636329651,True,PASS,,0.9999902510350144
33,v10_TypeM_071_01038_drop_orbit_left_72_seed40038_foreground_identity_color_shift,L0_camera_r4,linear_winner_detached,49,349.5545349121094,0.34955453872680664,mid,1.0,-0.0005213022232055664,-0.0006254911422729492,-0.0007086304762060209,-0.0008431683943356503,-0.0008431683943356503,0.0,WINNER_IMPROVES,0.7359081506729126,0.7421469688415527,0.006238818168640137,0.7354786992073059,0.7415484189987183,0.0060697197914123535,0.735386848449707,0.7415214776992798,0.006134629249572754,0.00042945146560668945,0.0005213022232055664,-0.0005985498428344727,-0.0006254911422729492,-0.0001690983772277832,-0.00010418891906738281,1.0,1.0,-0.0001690983772277832,-0.00010418891906738281,-0.00010418891906738281,0.0,1.0,0.005,0.00017905235290527344,0.7356166839599609,0.3452920260413723,0.002652484377315418,14.612056153412137,1e-06,34.96790599822998,56.916015625,56.570502281188965,94.11480021476746,True,PASS,,0.9999858884718897
34,v10_TypeM_067_01014_drop_orbit_left_72_seed40014_foreground_identity_color_shift,L0_camera_r4,linear_winner_detached,49,349.5545349121094,0.34955453872680664,mid,1.0,-0.0006937980651855469,-0.0004988908767700195,-0.0009568622620356411,-0.0006828249151832766,-0.0006828249151832766,0.0,WINNER_IMPROVES,0.7254231572151184,0.7308772802352905,0.005454123020172119,0.7246766686439514,0.7304102182388306,0.00573354959487915,0.7247293591499329,0.7303783893585205,0.0056490302085876465,0.0007464885711669922,0.0006937980651855469,-0.00046706199645996094,-0.0004988908767700195,0.00027942657470703125,0.00019490718841552734,1.0,1.0,0.00027942657470703125,0.00019490718841552734,0.00019490718841552734,0.0,1.0,0.005,-0.0002181529998779297,0.724418580532074,0.3478821974456036,0.0026675622326942316,14.612098710225297,1e-06,34.96790599822998,56.896484375,56.570502281188965,93.27071952819824,True,PASS,,0.9999895492842704
35,v10_TypeM_039_04214_containment_orbit_left_44_seed43214_foreground_identity_color_shift,L0_camera_r4,linear_winner_detached,49,349.5545349121094,0.34955453872680664,mid,1.0,-0.0006858706474304199,-0.0006305575370788574,-0.0008715230360091276,-0.0008075722964359173,-0.0008075722964359173,0.0,WINNER_IMPROVES,0.7873223423957825,0.7811216115951538,-0.006200730800628662,0.786603569984436,0.7803954482078552,-0.0062081217765808105,0.786636471748352,0.780491054058075,-0.0061454176902771,0.0007187724113464355,0.0006858706474304199,-0.000726163387298584,-0.0006305575370788574,-7.3909759521484375e-06,5.53131103515625e-05,1.0,1.0,-7.3909759521484375e-06,5.53131103515625e-05,5.53131103515625e-05,0.0,1.0,0.005,9.66191291809082e-05,0.7867802977561951,0.2972781954445179,0.0026670273586386797,14.612141728277127,1e-06,34.967875480651855,56.916015625,56.570502281188965,94.66457629203796,True,PASS,,0.9999885259656411
36,v6b_GT_C_007_04228_containment_orbit_left_44_seed43228,L0_camera_r4,linear_winner_detached,49,349.5545349121094,0.34955453872680664,mid,1.0,-0.0007911324501037598,-0.0006059408187866211,-0.0010112565779358765,-0.0007418855877460613,-0.0007418855877460613,0.0,WINNER_IMPROVES,0.782721757888794,0.8170607686042786,0.03433901071548462,0.7820708751678467,0.8164753317832947,0.034404456615448,0.7819306254386902,0.8164548277854919,0.03452420234680176,0.0006508827209472656,0.0007911324501037598,-0.0005854368209838867,-0.0006059408187866211,6.54458999633789e-05,0.00018519163131713867,1.0,1.0,6.54458999633789e-05,0.00018519163131713867,0.00018519163131713867,0.0,1.0,0.005,-0.00011652708053588867,0.7818418741226196,0.31842144150771085,0.0026880585980715087,14.612185580080187,1e-06,34.967875480651855,56.896484375,56.570502281188965,94.77354860305786,True,PASS,,0.9999901114105636
37,v10_TypeM_071_01038_drop_orbit_left_72_seed40038_foreground_identity_color_shift,L0_camera_r4,linear_winner_detached,49,349.5545349121094,0.34955453872680664,mid,1.0,-0.0005564093589782715,-0.0007646083831787109,-0.0007563712991453093,-0.0010307965275400217,-0.0010307965275400217,0.0,WINNER_IMPROVES,0.7359081506729126,0.7421469688415527,0.006238818168640137,0.7352868914604187,0.741410493850708,0.006123602390289307,0.7353517413139343,0.741382360458374,0.006030619144439697,0.0006212592124938965,0.0005564093589782715,-0.0007364749908447266,-0.0007646083831787109,-0.00011521577835083008,-0.00020819902420043945,1.0,1.0,-0.00011521577835083008,-0.00020819902420043945,-0.00020819902420043945,0.0,1.0,0.005,0.00016945600509643555,0.7355363368988037,0.35278526825317696,0.002708252585694973,14.61223025219421,1e-06,34.96790599822998,56.916015625,56.570502281188965,93.68420696258545,True,PASS,,0.9999867791548901
38,v10_TypeM_067_01014_drop_orbit_left_72_seed40014_foreground_identity_color_shift,L0_camera_r4,linear_winner_detached,49,349.5545349121094,0.34955453872680664,mid,1.0,-0.0008701086044311523,-0.0007512569427490234,-0.0012001696212337707,-0.0010284124571979536,-0.0010284124571979536,0.0,WINNER_IMPROVES,0.7254231572151184,0.7308772802352905,0.005454123020172119,0.7245613932609558,0.7302441596984863,0.005682766437530518,0.7245530486106873,0.7301260232925415,0.005572974681854248,0.0008617639541625977,0.0008701086044311523,-0.0006331205368041992,-0.0007512569427490234,0.00022864341735839844,0.0001188516616821289,1.0,1.0,0.00022864341735839844,0.0001188516616821289,0.0001188516616821289,0.0,1.0,0.005,-0.00015628337860107422,0.7243852615356445,0.3561583285285814,0.0027226627098497435,14.612275607508058,1e-06,34.96790599822998,56.896484375,56.570502281188965,93.72107887268066,True,PASS,,0.9999916679138497
39,v10_TypeM_039_04214_containment_orbit_left_44_seed43214_foreground_identity_color_shift,L0_camera_r4,linear_winner_detached,49,349.5545349121094,0.34955453872680664,mid,1.0,-0.0007226467132568359,-0.0008390545845031738,-0.0009182751589603879,-0.001074743710040304,-0.001074743710040304,0.0,WINNER_IMPROVES,0.7873223423957825,0.7811216115951538,-0.006200730800628662,0.7866003513336182,0.7803895473480225,-0.006210803985595703,0.7865996956825256,0.7802825570106506,-0.006317138671875,0.0007219910621643066,0.0007226467132568359,-0.0007320642471313477,-0.0008390545845031738,-1.0073184967041016e-05,-0.00011640787124633789,1.0,1.0,-1.0073184967041016e-05,-0.00011640787124633789,-0.00011640787124633789,0.0,1.0,0.005,-2.1278858184814453e-05,0.7865046858787537,0.3038308916578021,0.0027214548367726276,14.612321447810261,1e-06,34.967875480651855,56.916015625,56.570502281188965,94.1178834438324,True,PASS,,0.9999891101365382
40,v6b_GT_C_007_04228_containment_orbit_left_44_seed43228,L0_camera_r4,linear_winner_detached,49,349.5545349121094,0.34955453872680664,mid,1.0,-0.0009344220161437988,-0.0007292032241821289,-0.0011945243642676722,-0.0008928697025521362,-0.0008928697025521362,0.0,WINNER_IMPROVES,0.782721757888794,0.8170607686042786,0.03433901071548462,0.7818560600280762,0.8163352608680725,0.03447920083999634,0.7817873358726501,0.8163315653800964,0.03454422950744629,0.0008656978607177734,0.0009344220161437988,-0.0007255077362060547,-0.0007292032241821289,0.00014019012451171875,0.00020521879196166992,1.0,1.0,0.00014019012451171875,0.00020521879196166992,0.00020521879196166992,0.0,1.0,0.005,-0.00011730194091796875,0.7816729545593262,0.3254446105725078,0.0027424649460844595,14.612368185239534,1e-06,34.967875480651855,56.896484375,56.570502281188965,92.55561876296997,True,PASS,,0.9999916285371948
41,v10_TypeM_071_01038_drop_orbit_left_72_seed40038_foreground_identity_color_shift,L0_camera_r4,linear_winner_detached,49,349.5545349121094,0.34955453872680664,mid,1.0,-0.0007392764091491699,-0.0008522868156433105,-0.0010050819213417112,-0.0011490669652304997,-0.0011490669652304997,0.0,WINNER_IMPROVES,0.7359081506729126,0.7421469688415527,0.006238818168640137,0.7351419925689697,0.7411983013153076,0.006056308746337891,0.7351688742637634,0.7412946820259094,0.006125807762145996,0.0007661581039428711,0.0007392764091491699,-0.0009486675262451172,-0.0008522868156433105,-0.0001825094223022461,-0.00011301040649414062,1.0,1.0,-0.0001825094223022461,-0.00011301040649414062,-0.00011301040649414062,0.0,1.0,0.005,0.00022238492965698242,0.7354011535644531,0.3606393935615185,0.0027624862937327506,14.612415816354105,1e-06,34.96790599822998,56.916015625,56.570502281188965,92.83952355384827,True,PASS,,0.9999900506612504
42,v10_TypeM_067_01014_drop_orbit_left_72_seed40014_foreground_identity_color_shift,L0_camera_r4,linear_winner_detached,49,349.5545349121094,0.34955453872680664,mid,1.0,-0.0010601282119750977,-0.0008951425552368164,-0.0014624617014257302,-0.0012255014329719406,-0.0012255014329719406,0.0,WINNER_IMPROVES,0.7254231572151184,0.7308772802352905,0.005454123020172119,0.7243496775627136,0.7300309538841248,0.005681276321411133,0.7243630290031433,0.7299821376800537,0.0056191086769104,0.0010734796524047852,0.0010601282119750977,-0.0008463263511657715,-0.0008951425552368164,0.00022715330123901367,0.00016498565673828125,1.0,1.0,0.00022715330123901367,0.00016498565673828125,0.00016498565673828125,0.0,1.0,0.005,-0.00022488832473754883,0.7241623401641846,0.3638860091301479,0.002776819653354471,14.612464030339522,1e-06,34.96790599822998,56.896484375,56.570502281188965,93.42737150192261,True,PASS,,0.9999931622608559
43,v10_TypeM_039_04214_containment_orbit_left_44_seed43214_foreground_identity_color_shift,L0_camera_r4,linear_winner_detached,49,349.5545349121094,0.34955453872680664,mid,1.0,-0.000992119312286377,-0.0008851885795593262,-0.0012609129268921439,-0.001133870186640505,-0.001133870186640505,0.0,WINNER_IMPROVES,0.7873223423957825,0.7811216115951538,-0.006200730800628662,0.7863920331001282,0.7801923751831055,-0.006199657917022705,0.7863302230834961,0.7802364230155945,-0.006093800067901611,0.0009303092956542969,0.000992119312286377,-0.0009292364120483398,-0.0008851885795593262,1.0728836059570312e-06,0.00010693073272705078,1.0,1.0,1.0728836059570312e-06,0.00010693073272705078,0.00010693073272705078,0.0,1.0,0.005,2.384185791015625e-07,0.7864360809326172,0.31069281131931636,0.002774430415275943,14.612512808083709,1e-06,34.967875480651855,56.916015625,56.570502281188965,93.24888062477112,True,PASS,,0.999992069301155
44,v6b_GT_C_007_04228_containment_orbit_left_44_seed43228,L0_camera_r4,linear_winner_detached,49,349.5545349121094,0.34955453872680664,mid,1.0,-0.00118333101272583,-0.0007715225219726562,-0.0015129595892630315,-0.0009447118657592819,-0.0009447118657592819,0.0,WINNER_IMPROVES,0.782721757888794,0.8170607686042786,0.03433901071548462,0.781606912612915,0.8162309527397156,0.03462404012680054,0.7815384268760681,0.8162892460823059,0.03475081920623779,0.0011148452758789062,0.00118333101272583,-0.0008298158645629883,-0.0007715225219726562,0.00028502941131591797,0.00041180849075317383,1.0,1.0,0.00028502941131591797,0.00041180849075317383,0.00041180849075317383,0.0,1.0,0.005,-0.00016039609909057617,0.7814995646476746,0.3327487916226837,0.0027953728153158885,14.612562526730322,1e-06,34.967875480651855,56.896484375,56.570502281188965,92.67436981201172,True,PASS,,0.999993390481824
45,v10_TypeM_071_01038_drop_orbit_left_72_seed40038_foreground_identity_color_shift,L0_camera_r4,linear_winner_detached,49,349.5545349121094,0.34955453872680664,mid,1.0,-0.0008779764175415039,-0.0011104941368103027,-0.0011937638648604485,-0.0014974470409272413,-0.0014974470409272413,0.0,WINNER_IMPROVES,0.7359081506729126,0.7421469688415527,0.006238818168640137,0.7349615097045898,0.741195797920227,0.006234288215637207,0.7350301742553711,0.7410364747047424,0.006006300449371338,0.0009466409683227539,0.0008779764175415039,-0.0009511709213256836,-0.0011104941368103027,-4.5299530029296875e-06,-0.00023251771926879883,1.0,1.0,-4.5299530029296875e-06,-0.00023251771926879883,-0.00023251771926879883,0.0,1.0,0.005,-2.3066997528076172e-05,0.734916090965271,0.3686235926173076,0.0028150555799688025,14.612613057493522,1e-06,34.96790599822998,56.916015625,56.570502281188965,92.98314499855042,True,PASS,,0.999991623204114
46,v10_TypeM_067_01014_drop_orbit_left_72_seed40014_foreground_identity_color_shift,L0_camera_r4,linear_winner_detached,49,349.5545349121094,0.34955453872680664,mid,1.0,-0.0013124346733093262,-0.0009872913360595703,-0.0018108373073117323,-0.0013517436948864872,-0.0013517436948864872,0.0,WINNER_IMPROVES,0.7254231572151184,0.7308772802352905,0.005454123020172119,0.7242326140403748,0.7298249006271362,0.005592286586761475,0.7241107225418091,0.729889988899231,0.005779266357421875,0.0011905431747436523,0.0013124346733093262,-0.0010523796081542969,-0.0009872913360595703,0.00013816356658935547,0.00032514333724975586,1.0,1.0,0.00013816356658935547,0.00032514333724975586,0.00032514333724975586,0.0,1.0,0.005,-0.0001506209373474121,0.7240461707115173,0.37171037721870076,0.002829124980749078,14.612664321418338,1e-06,34.96790599822998,56.896484375,56.570502281188965,92.88553595542908,True,PASS,,0.9999944777232407
47,v10_TypeM_039_04214_containment_orbit_left_44_seed43214_foreground_identity_color_shift,L0_camera_r4,linear_winner_detached,49,349.5545349121094,0.34955453872680664,mid,1.0,-0.0011763572692871094,-0.0010516643524169922,-0.0014952413759187278,-0.0013472587551020697,-0.0013472587551020697,0.0,WINNER_IMPROVES,0.7873223423957825,0.7811216115951538,-0.006200730800628662,0.7861925959587097,0.7800668478012085,-0.006125748157501221,0.7861459851264954,0.7800699472427368,-0.006076037883758545,0.001129746437072754,0.0011763572692871094,-0.0010547637939453125,-0.0010516643524169922,7.49826431274414e-05,0.0001246929168701172,1.0,1.0,7.49826431274414e-05,0.0001246929168701172,0.0001246929168701172,0.0,1.0,0.005,-0.00010311603546142578,0.7861565947532654,0.31760408505214566,0.0028258157922948345,14.612716138722186,1e-06,34.967875480651855,56.916015625,56.570502281188965,92.29015946388245,True,PASS,,0.9999933121613122
48,v6b_GT_C_007_04228_containment_orbit_left_44_seed43228,L0_camera_r4,linear_winner_detached,49,349.5545349121094,0.34955453872680664,mid,1.0,-0.0012210607528686523,-0.001018524169921875,-0.0015612369984306397,-0.0012473484910318503,-0.0012473484910318503,0.0,WINNER_IMPROVES,0.782721757888794,0.8170607686042786,0.03433901071548462,0.7814753651618958,0.8160381317138672,0.034562766551971436,0.7815006971359253,0.8160422444343567,0.034541547298431396,0.0012463927268981934,0.0012210607528686523,-0.001022636890411377,-0.001018524169921875,0.0002237558364868164,0.00020253658294677734,1.0,1.0,0.0002237558364868164,0.00020253658294677734,0.00020253658294677734,0.0,1.0,0.005,-0.00030487775802612305,0.7810815572738647,0.3402511210058177,0.002846051019736192,14.61276878245083,1e-06,34.967875480651855,56.896484375,56.570502281188965,93.09749937057495,True,PASS,,0.9999935948635866
