subset,pair_id,backend,frame_indices,num_frames,winner_video,loser_video,winner_distance_to_reference,loser_distance_to_reference,vjepa_margin,token_relation_winner,token_relation_loser,token_relation_margin,status,error_reason,seconds
calibration4,v11_SYN_0017_02215_collision_strafe_left_180_seed41215_background_drift_visible,vjepa2_1_vit_base_224_local_ema_encoder,"[5, 16, 26, 37, 48, 59, 69, 80]",8,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/02215_collision_strafe_left_180_seed41215/video.mp4,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/dpo_utility_calibration_v14/blocker_retry/reconstructed_pairs_calibration4/v11_SYN_0017_02215_collision_strafe_left_180_seed41215_background_drift_visible/loser_full_prefix5_plus_future.mp4,0.0,0.0009226799011230469,0.0009226799011230469,0.0,0.03883502259850502,0.03883502259850502,ok,,19.903
calibration4,v11_SYN_0035_02228_collision_orbit_right_64_seed41228_background_drift_visible,vjepa2_1_vit_base_224_local_ema_encoder,"[5, 16, 26, 37, 48, 59, 69, 80]",8,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/02228_collision_orbit_right_64_seed41228/video.mp4,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/dpo_utility_calibration_v14/blocker_retry/reconstructed_pairs_calibration4/v11_SYN_0035_02228_collision_orbit_right_64_seed41228_background_drift_visible/loser_full_prefix5_plus_future.mp4,0.0,0.0011922121047973633,0.0011922121047973633,0.0,0.03821171447634697,0.03821171447634697,ok,,15.437
calibration4,v11_SYN_0041_02239_collision_strafe_left_180_seed41239_background_drift_visible,vjepa2_1_vit_base_224_local_ema_encoder,"[5, 16, 26, 37, 48, 59, 69, 80]",8,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/02239_collision_strafe_left_180_seed41239/video.mp4,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/dpo_utility_calibration_v14/blocker_retry/reconstructed_pairs_calibration4/v11_SYN_0041_02239_collision_strafe_left_180_seed41239_background_drift_visible/loser_full_prefix5_plus_future.mp4,0.0,0.001226663589477539,0.001226663589477539,0.0,0.04075528681278229,0.04075528681278229,ok,,14.926
calibration4,v11_SYN_0047_02259_collision_strafe_left_180_seed41259_background_drift_visible,vjepa2_1_vit_base_224_local_ema_encoder,"[5, 16, 26, 37, 48, 59, 69, 80]",8,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/02259_collision_strafe_left_180_seed41259/video.mp4,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/dpo_utility_calibration_v14/blocker_retry/reconstructed_pairs_calibration4/v11_SYN_0047_02259_collision_strafe_left_180_seed41259_background_drift_visible/loser_full_prefix5_plus_future.mp4,0.0,0.0008864402770996094,0.0008864402770996094,0.0,0.042214877903461456,0.042214877903461456,ok,,11.731
synthetic10,v11_SYN_0017_02215_collision_strafe_left_180_seed41215_background_drift_visible,vjepa2_1_vit_base_224_local_ema_encoder,"{""winner"": [5, 16, 26, 37, 48, 59, 69, 80], ""loser"": [0, 11, 21, 32, 43, 54, 64, 75], ""winner_kind"": ""full"", ""loser_kind"": ""future""}",8,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/02215_collision_strafe_left_180_seed41215/video.mp4,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/dpo_pair_factory_v11/synthetic_pairs/pairs/v11_SYN_0017_02215_collision_strafe_left_180_seed41215_background_drift_visible/loser_future.mp4,0.0,0.000707089900970459,0.000707089900970459,0.0,0.03480563312768936,0.03480563312768936,ok,,16.02
synthetic10,v11_SYN_0013_02215_collision_strafe_left_180_seed41215_collision_response_failure_synthetic,vjepa2_1_vit_base_224_local_ema_encoder,"{""winner"": [5, 16, 26, 37, 48, 59, 69, 80], ""loser"": [0, 11, 21, 32, 43, 54, 64, 75], ""winner_kind"": ""full"", ""loser_kind"": ""future""}",8,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/02215_collision_strafe_left_180_seed41215/video.mp4,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/dpo_pair_factory_v11/synthetic_pairs/pairs/v11_SYN_0013_02215_collision_strafe_left_180_seed41215_collision_response_failure_synthetic/loser_future.mp4,0.0,0.0012121796607971191,0.0012121796607971191,0.0,0.03984168544411659,0.03984168544411659,ok,,15.786
synthetic10,v11_SYN_0223_04209_containment_orbit_left_44_seed43209_containment_failure_synthetic,vjepa2_1_vit_base_224_local_ema_encoder,"{""winner"": [5, 16, 26, 37, 48, 59, 69, 80], ""loser"": [0, 11, 21, 32, 43, 54, 64, 75], ""winner_kind"": ""full"", ""loser_kind"": ""future""}",8,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/04209_containment_orbit_left_44_seed43209/video.mp4,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/dpo_pair_factory_v11/synthetic_pairs/pairs/v11_SYN_0223_04209_containment_orbit_left_44_seed43209_containment_failure_synthetic/loser_future.mp4,0.0,0.0005807876586914062,0.0005807876586914062,0.0,0.030051536858081818,0.030051536858081818,ok,,16.483
synthetic10,v11_SYN_0379_01002_drop_orbit_left_72_seed40002_drop_motion_failure_synthetic,vjepa2_1_vit_base_224_local_ema_encoder,"{""winner"": [5, 16, 26, 37, 48, 59, 69, 80], ""loser"": [0, 11, 21, 32, 43, 54, 64, 75], ""winner_kind"": ""full"", ""loser_kind"": ""future""}",8,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/01002_drop_orbit_left_72_seed40002/video.mp4,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/dpo_pair_factory_v11/synthetic_pairs/pairs/v11_SYN_0379_01002_drop_orbit_left_72_seed40002_drop_motion_failure_synthetic/loser_future.mp4,0.0,0.0016139745712280273,0.0016139745712280273,0.0,0.03517336770892143,0.03517336770892143,ok,,12.468
synthetic10,v10_TypeM_067_01014_drop_orbit_left_72_seed40014_foreground_identity_color_shift,vjepa2_1_vit_base_224_local_ema_encoder,,,,,,,,,,,error,FileNotFoundError: loser video missing: /home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/dpo_pair_factory_v10/synthetic_visible_negatives/pairs/v10_TypeM_067_01014_drop_orbit_left_72_seed40014_foreground_identity_color_shift/loser_full_prefix5_future.mp4,0.0
synthetic10,v10_TypeM_066_01013_drop_orbit_left_72_seed40013_local_patch_drift,vjepa2_1_vit_base_224_local_ema_encoder,,,,,,,,,,,error,FileNotFoundError: loser video missing: /home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/dpo_pair_factory_v10/synthetic_visible_negatives/pairs/v10_TypeM_066_01013_drop_orbit_left_72_seed40013_local_patch_drift/loser_full_prefix5_future.mp4,0.0
synthetic10,v10_TypeM_065_01008_drop_orbit_left_72_seed40008_local_patch_freeze,vjepa2_1_vit_base_224_local_ema_encoder,,,,,,,,,,,error,FileNotFoundError: loser video missing: /home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/dpo_pair_factory_v10/synthetic_visible_negatives/pairs/v10_TypeM_065_01008_drop_orbit_left_72_seed40008_local_patch_freeze/loser_full_prefix5_future.mp4,0.0
synthetic10,v11_SYN_0387_01008_drop_orbit_left_72_seed40008_local_scene_patch_drift,vjepa2_1_vit_base_224_local_ema_encoder,"{""winner"": [5, 16, 26, 37, 48, 59, 69, 80], ""loser"": [0, 11, 21, 32, 43, 54, 64, 75], ""winner_kind"": ""full"", ""loser_kind"": ""future""}",8,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/01008_drop_orbit_left_72_seed40008/video.mp4,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/dpo_pair_factory_v11/synthetic_pairs/pairs/v11_SYN_0387_01008_drop_orbit_left_72_seed40008_local_scene_patch_drift/loser_future.mp4,0.0,0.0002738833427429199,0.0002738833427429199,0.0,0.024008052423596382,0.024008052423596382,ok,,11.304
synthetic10,v10_TypeM_064_01002_drop_orbit_left_72_seed40002_local_temporal_jump,vjepa2_1_vit_base_224_local_ema_encoder,,,,,,,,,,,error,FileNotFoundError: loser video missing: /home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/dpo_pair_factory_v10/synthetic_visible_negatives/pairs/v10_TypeM_064_01002_drop_orbit_left_72_seed40002_local_temporal_jump/loser_full_prefix5_future.mp4,0.0
synthetic10,v11_SYN_0038_02239_collision_strafe_left_180_seed41239_object_deformation_visible,vjepa2_1_vit_base_224_local_ema_encoder,"{""winner"": [5, 16, 26, 37, 48, 59, 69, 80], ""loser"": [0, 11, 21, 32, 43, 54, 64, 75], ""winner_kind"": ""full"", ""loser_kind"": ""future""}",8,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/02239_collision_strafe_left_180_seed41239/video.mp4,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/dpo_pair_factory_v11/synthetic_pairs/pairs/v11_SYN_0038_02239_collision_strafe_left_180_seed41239_object_deformation_visible/loser_future.mp4,0.0,0.0007231831550598145,0.0007231831550598145,0.0,0.03525301441550255,0.03525301441550255,ok,,9.783
stratified100,v6b_GT_C_011_02276_collision_orbit_right_64_seed41276,vjepa2_1_vit_base_224_local_ema_encoder,,,,,,,,,,,error,FileNotFoundError: loser video missing: /home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/targeted_BC_loser_mining_v6b/rollouts_32cond/M_C_camera_self_temporal_r4/videos/02276_collision_orbit_right_64_seed41276_M_C_camera_self_temporal_r4.mp4,0.0
stratified100,v6b_GT_C_012_02284_collision_orbit_right_64_seed41284,vjepa2_1_vit_base_224_local_ema_encoder,,,,,,,,,,,error,FileNotFoundError: loser video missing: /home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/targeted_BC_loser_mining_v6b/rollouts_32cond/M_C_camera_self_temporal_r4/videos/02284_collision_orbit_right_64_seed41284_M_C_camera_self_temporal_r4.mp4,0.0
stratified100,v6b_GT_C_015_04248_containment_orbit_left_44_seed43248,vjepa2_1_vit_base_224_local_ema_encoder,,,,,,,,,,,error,FileNotFoundError: loser video missing: /home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/targeted_BC_loser_mining_v6b/rollouts_32cond/M_C_camera_self_temporal_r4/videos/04248_containment_orbit_left_44_seed43248_M_C_camera_self_temporal_r4.mp4,0.0
stratified100,v6b_GT_C_004_04204_containment_orbit_left_44_seed43204,vjepa2_1_vit_base_224_local_ema_encoder,,,,,,,,,,,error,FileNotFoundError: loser video missing: /home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/targeted_BC_loser_mining_v6b/rollouts_16cond/M_C_camera_self_temporal_r4/videos/04204_containment_orbit_left_44_seed43204_M_C_camera_self_temporal_r4.mp4,0.0
stratified100,v6b_GT_C_001_01014_drop_orbit_left_72_seed40014,vjepa2_1_vit_base_224_local_ema_encoder,,,,,,,,,,,error,FileNotFoundError: loser video missing: /home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/targeted_BC_loser_mining_v6b/rollouts_16cond/M_C_camera_self_temporal_r4/videos/01014_drop_orbit_left_72_seed40014_M_C_camera_self_temporal_r4.mp4,0.0
stratified100,v6b_GT_C_002_03410_roll_orbit_right_60_seed42410,vjepa2_1_vit_base_224_local_ema_encoder,,,,,,,,,,,error,FileNotFoundError: loser video missing: /home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/targeted_BC_loser_mining_v6b/rollouts_16cond/M_C_camera_self_temporal_r4/videos/03410_roll_orbit_right_60_seed42410_M_C_camera_self_temporal_r4.mp4,0.0
stratified100,v6b_GT_C_006_04214_containment_orbit_left_44_seed43214,vjepa2_1_vit_base_224_local_ema_encoder,,,,,,,,,,,error,FileNotFoundError: loser video missing: /home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/targeted_BC_loser_mining_v6b/rollouts_16cond/M_C_camera_self_temporal_r4/videos/04214_containment_orbit_left_44_seed43214_M_C_camera_self_temporal_r4.mp4,0.0
stratified100,v6b_GT_C_008_01029_drop_orbit_left_72_seed40029,vjepa2_1_vit_base_224_local_ema_encoder,,,,,,,,,,,error,FileNotFoundError: loser video missing: /home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/targeted_BC_loser_mining_v6b/rollouts_32cond/M_C_camera_self_temporal_r4/videos/01029_drop_orbit_left_72_seed40029_M_C_camera_self_temporal_r4.mp4,0.0
stratified100,v6b_GT_C_003_03418_roll_orbit_right_60_seed42418,vjepa2_1_vit_base_224_local_ema_encoder,,,,,,,,,,,error,FileNotFoundError: loser video missing: /home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/targeted_BC_loser_mining_v6b/rollouts_16cond/M_C_camera_self_temporal_r4/videos/03418_roll_orbit_right_60_seed42418_M_C_camera_self_temporal_r4.mp4,0.0
stratified100,v6b_GT_C_013_03435_roll_orbit_right_60_seed42435,vjepa2_1_vit_base_224_local_ema_encoder,,,,,,,,,,,error,FileNotFoundError: loser video missing: /home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/targeted_BC_loser_mining_v6b/rollouts_32cond/M_C_camera_self_temporal_r4/videos/03435_roll_orbit_right_60_seed42435_M_C_camera_self_temporal_r4.mp4,0.0
stratified100,v11_SYN_0017_02215_collision_strafe_left_180_seed41215_background_drift_visible,vjepa2_1_vit_base_224_local_ema_encoder,"{""winner"": [5, 30, 55, 80], ""loser"": [0, 25, 50, 75], ""winner_kind"": ""full"", ""loser_kind"": ""future""}",4,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/02215_collision_strafe_left_180_seed41215/video.mp4,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/dpo_pair_factory_v11/synthetic_pairs/pairs/v11_SYN_0017_02215_collision_strafe_left_180_seed41215_background_drift_visible/loser_future.mp4,0.0,0.0008268952369689941,0.0008268952369689941,0.0,0.031791213899850845,0.031791213899850845,ok,,8.518
stratified100,v11_SYN_0013_02215_collision_strafe_left_180_seed41215_collision_response_failure_synthetic,vjepa2_1_vit_base_224_local_ema_encoder,"{""winner"": [5, 30, 55, 80], ""loser"": [0, 25, 50, 75], ""winner_kind"": ""full"", ""loser_kind"": ""future""}",4,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/02215_collision_strafe_left_180_seed41215/video.mp4,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/dpo_pair_factory_v11/synthetic_pairs/pairs/v11_SYN_0013_02215_collision_strafe_left_180_seed41215_collision_response_failure_synthetic/loser_future.mp4,0.0,0.0011322498321533203,0.0011322498321533203,0.0,0.036077000200748444,0.036077000200748444,ok,,6.793
stratified100,v11_SYN_0223_04209_containment_orbit_left_44_seed43209_containment_failure_synthetic,vjepa2_1_vit_base_224_local_ema_encoder,"{""winner"": [5, 30, 55, 80], ""loser"": [0, 25, 50, 75], ""winner_kind"": ""full"", ""loser_kind"": ""future""}",4,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/04209_containment_orbit_left_44_seed43209/video.mp4,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/dpo_pair_factory_v11/synthetic_pairs/pairs/v11_SYN_0223_04209_containment_orbit_left_44_seed43209_containment_failure_synthetic/loser_future.mp4,0.0,0.0004894137382507324,0.0004894137382507324,0.0,0.02573634684085846,0.02573634684085846,ok,,6.666
stratified100,v11_SYN_0379_01002_drop_orbit_left_72_seed40002_drop_motion_failure_synthetic,vjepa2_1_vit_base_224_local_ema_encoder,"{""winner"": [5, 30, 55, 80], ""loser"": [0, 25, 50, 75], ""winner_kind"": ""full"", ""loser_kind"": ""future""}",4,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/01002_drop_orbit_left_72_seed40002/video.mp4,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/dpo_pair_factory_v11/synthetic_pairs/pairs/v11_SYN_0379_01002_drop_orbit_left_72_seed40002_drop_motion_failure_synthetic/loser_future.mp4,0.0,0.0010366439819335938,0.0010366439819335938,0.0,0.03494657576084137,0.03494657576084137,ok,,7.344
stratified100,v10_TypeM_067_01014_drop_orbit_left_72_seed40014_foreground_identity_color_shift,vjepa2_1_vit_base_224_local_ema_encoder,,,,,,,,,,,error,FileNotFoundError: loser video missing: /home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/dpo_pair_factory_v10/synthetic_visible_negatives/pairs/v10_TypeM_067_01014_drop_orbit_left_72_seed40014_foreground_identity_color_shift/loser_full_prefix5_future.mp4,0.0
stratified100,v10_TypeM_066_01013_drop_orbit_left_72_seed40013_local_patch_drift,vjepa2_1_vit_base_224_local_ema_encoder,,,,,,,,,,,error,FileNotFoundError: loser video missing: /home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/dpo_pair_factory_v10/synthetic_visible_negatives/pairs/v10_TypeM_066_01013_drop_orbit_left_72_seed40013_local_patch_drift/loser_full_prefix5_future.mp4,0.0
stratified100,v10_TypeM_065_01008_drop_orbit_left_72_seed40008_local_patch_freeze,vjepa2_1_vit_base_224_local_ema_encoder,,,,,,,,,,,error,FileNotFoundError: loser video missing: /home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/dpo_pair_factory_v10/synthetic_visible_negatives/pairs/v10_TypeM_065_01008_drop_orbit_left_72_seed40008_local_patch_freeze/loser_full_prefix5_future.mp4,0.0
