base_pair_id,candidate_pair_id,pair_type,corruption_type,severity,strength,reward_winner,reward_loser,reward_margin,sharpness_ratio,psnr_future,ssim_future_proxy,lpips_future,fvd,vbench,hardness,medium_hard,reasons,subreward_alignment,written_reason,margin_bg,margin_cam,margin_fg,margin_phys,margin_reobs,margin_quality,margin_freeze,margin_blur
protocol_v3_A_030_044_02226_collision_orbit_right_64_seed41226_wrong_camera_motion_local,protocol_v4_TypeAplus_030_s2_medium_wrong_camera_motion_local,TypeA_plus,wrong_camera_motion_local,s2_medium,0.85,1.0,0.8903809779267975,0.10961902207320251,0.9043387662599863,30.36597855650932,0.9904230558952829,BLOCKED_NOT_RUN_FOR_SWEEP,BLOCKED_BY_ENV,BLOCKED_BY_ENV,TOO_SUBTLE,False,reward_margin_lt_min,PASS,wrong_camera_motion_local severity s2_medium: rejected by TOO_SUBTLE.,0.136,0.28900000000000003,0.030000000000000027,0.030000000000000027,0.030000000000000027,0.050000000000000044,0.0,0.09566123374001367
protocol_v3_A_030_044_02226_collision_orbit_right_64_seed41226_wrong_camera_motion_local,protocol_v4_TypeAplus_030_s3_strong_wrong_camera_motion_local,TypeA_plus,wrong_camera_motion_local,s3_strong,1.1,1.0,0.8696624786478038,0.13033752135219623,0.9003471035989102,30.101799709425237,0.9897992302663654,BLOCKED_NOT_RUN_FOR_SWEEP,BLOCKED_BY_ENV,BLOCKED_BY_ENV,MEDIUM_HARD,True,passes_medium_hard_gate,PASS,wrong_camera_motion_local severity s3_strong: clean GT winner is preferred; loser remains clear and local.,0.17600000000000005,0.3740000000000001,0.030000000000000027,0.030000000000000027,0.030000000000000027,0.050000000000000044,0.0,0.09965289640108976
protocol_v3_A_030_044_02226_collision_orbit_right_64_seed41226_wrong_camera_motion_local,protocol_v4_TypeAplus_030_s4_strong_pass_wrong_camera_motion_local,TypeA_plus,wrong_camera_motion_local,s4_strong_pass,1.65,1.0,0.8251825577947576,0.17481744220524242,0.8976808766375414,29.722366856758224,0.9888618165540285,BLOCKED_NOT_RUN_FOR_SWEEP,BLOCKED_BY_ENV,BLOCKED_BY_ENV,MEDIUM_HARD,True,passes_medium_hard_gate,PASS,wrong_camera_motion_local severity s4_strong_pass: clean GT winner is preferred; loser remains clear and local.,0.264,0.561,0.030000000000000027,0.030000000000000027,0.030000000000000027,0.050000000000000044,0.0,0.10231912336245863
protocol_v3_A_031_046_04204_containment_orbit_left_44_seed43204_object_identity_change_local,protocol_v4_TypeAplus_031_s1_weak_object_identity_change_local,TypeA_plus,object_identity_change_local,s1_weak,0.55,1.0,0.9397071951158075,0.06029280488419253,0.9823733061989308,44.37664268353555,0.9998698334513422,BLOCKED_NOT_RUN_FOR_SWEEP,BLOCKED_BY_ENV,BLOCKED_BY_ENV,TOO_SUBTLE,False,reward_margin_lt_min,PASS,object_identity_change_local severity s1_weak: rejected by TOO_SUBTLE.,0.030000000000000027,0.030000000000000027,0.18700000000000006,0.030000000000000027,0.030000000000000027,0.040000000000000036,0.0,0.017626693801069182
protocol_v3_A_031_046_04204_containment_orbit_left_44_seed43204_object_identity_change_local,protocol_v4_TypeAplus_031_s2_medium_object_identity_change_local,TypeA_plus,object_identity_change_local,s2_medium,0.85,1.0,0.919260960980343,0.08073903901965696,0.9811164498907947,40.959590490382425,0.9998180564939403,BLOCKED_NOT_RUN_FOR_SWEEP,BLOCKED_BY_ENV,BLOCKED_BY_ENV,TOO_SUBTLE,False,reward_margin_lt_min,PASS,object_identity_change_local severity s2_medium: rejected by TOO_SUBTLE.,0.030000000000000027,0.030000000000000027,0.28900000000000003,0.030000000000000027,0.030000000000000027,0.0595,0.0,0.018883550109205283
protocol_v3_A_031_046_04204_containment_orbit_left_44_seed43204_object_identity_change_local,protocol_v4_TypeAplus_031_s3_strong_object_identity_change_local,TypeA_plus,object_identity_change_local,s3_strong,1.1,1.0,0.9021452415556461,0.09785475844435387,0.9810291197535903,38.84668287074651,0.9997646140583143,BLOCKED_NOT_RUN_FOR_SWEEP,BLOCKED_BY_ENV,BLOCKED_BY_ENV,TOO_SUBTLE,False,reward_margin_lt_min,PASS,object_identity_change_local severity s3_strong: rejected by TOO_SUBTLE.,0.030000000000000027,0.030000000000000027,0.3740000000000001,0.030000000000000027,0.030000000000000027,0.07699999999999996,0.0,0.018970880246409694
protocol_v3_A_031_046_04204_containment_orbit_left_44_seed43204_object_identity_change_local,protocol_v4_TypeAplus_031_s4_strong_pass_object_identity_change_local,TypeA_plus,object_identity_change_local,s4_strong_pass,1.65,1.0,0.8645866663210777,0.13541333367892228,0.9813703684504324,35.426288902863554,0.9996038632376109,BLOCKED_NOT_RUN_FOR_SWEEP,BLOCKED_BY_ENV,BLOCKED_BY_ENV,MEDIUM_HARD,True,passes_medium_hard_gate,PASS,object_identity_change_local severity s4_strong_pass: clean GT winner is preferred; loser remains clear and local.,0.030000000000000027,0.030000000000000027,0.561,0.030000000000000027,0.030000000000000027,0.11550000000000005,0.0,0.01862963154956765
protocol_v3_A_032_048_04204_containment_orbit_left_44_seed43204_partial_freeze,protocol_v4_TypeAplus_032_s1_weak_partial_freeze,TypeA_plus,partial_freeze,s1_weak,0.55,1.0,0.9377207481949675,0.062279251805032465,0.9815597121942644,58.51048721349254,0.9990236854929324,BLOCKED_NOT_RUN_FOR_SWEEP,BLOCKED_BY_ENV,BLOCKED_BY_ENV,TOO_SUBTLE,False,reward_margin_lt_min,PASS,partial_freeze severity s1_weak: rejected by TOO_SUBTLE.,0.030000000000000027,0.030000000000000027,0.030000000000000027,0.08799999999999997,0.030000000000000027,0.050000000000000044,0.12100000000000001,0.01844028780573559
protocol_v3_A_032_048_04204_containment_orbit_left_44_seed43204_partial_freeze,protocol_v4_TypeAplus_032_s2_medium_partial_freeze,TypeA_plus,partial_freeze,s2_medium,0.85,1.0,0.9212336431026187,0.07876635689738132,0.9819646839034373,57.754323571203315,0.99874533089522,BLOCKED_NOT_RUN_FOR_SWEEP,BLOCKED_BY_ENV,BLOCKED_BY_ENV,TOO_SUBTLE,False,reward_margin_lt_min,PASS,partial_freeze severity s2_medium: rejected by TOO_SUBTLE.,0.030000000000000027,0.030000000000000027,0.030000000000000027,0.136,0.030000000000000027,0.050000000000000044,0.187,0.018035316096562726
protocol_v3_A_032_048_04204_containment_orbit_left_44_seed43204_partial_freeze,protocol_v4_TypeAplus_032_s3_strong_partial_freeze,TypeA_plus,partial_freeze,s3_strong,1.1,1.0,0.9075089839031049,0.09249101609689514,0.9823832439061371,57.31977940519987,0.9985448239497119,BLOCKED_NOT_RUN_FOR_SWEEP,BLOCKED_BY_ENV,BLOCKED_BY_ENV,TOO_SUBTLE,False,reward_margin_lt_min,PASS,partial_freeze severity s3_strong: rejected by TOO_SUBTLE.,0.030000000000000027,0.030000000000000027,0.030000000000000027,0.17600000000000005,0.030000000000000027,0.050000000000000044,0.24200000000000002,0.01761675609386293
protocol_v3_A_032_048_04204_containment_orbit_left_44_seed43204_partial_freeze,protocol_v4_TypeAplus_032_s4_strong_pass_partial_freeze,TypeA_plus,partial_freeze,s4_strong_pass,1.65,1.0,0.8776072639074561,0.12239273609254386,0.9849292439303121,56.340984963246164,0.9979767441322211,BLOCKED_NOT_RUN_FOR_SWEEP,BLOCKED_BY_ENV,BLOCKED_BY_ENV,MEDIUM_HARD,True,passes_medium_hard_gate,PASS,partial_freeze severity s4_strong_pass: clean GT winner is preferred; loser remains clear and local.,0.030000000000000027,0.030000000000000027,0.030000000000000027,0.264,0.030000000000000027,0.050000000000000044,0.363,0.015070756069687885
protocol_v3_A_033_049_04204_containment_orbit_left_44_seed43204_physical_event_local_failure,protocol_v4_TypeAplus_033_s1_weak_physical_event_local_failure,TypeA_plus,physical_event_local_failure,s1_weak,0.55,1.0,0.9261823407851536,0.0738176592148464,0.9873463376952972,69.13354428726257,0.9991952116649344,BLOCKED_NOT_RUN_FOR_SWEEP,BLOCKED_BY_ENV,BLOCKED_BY_ENV,TOO_SUBTLE,False,reward_margin_lt_min,PASS,physical_event_local_failure severity s1_weak: rejected by TOO_SUBTLE.,0.030000000000000027,0.030000000000000027,0.08799999999999997,0.18700000000000006,0.030000000000000027,0.050000000000000044,0.0,0.012653662304702773
protocol_v3_A_033_049_04204_containment_orbit_left_44_seed43204_physical_event_local_failure,protocol_v4_TypeAplus_033_s2_medium_physical_event_local_failure,TypeA_plus,physical_event_local_failure,s2_medium,0.85,1.0,0.9000080430155888,0.09999195698441121,0.986600238975493,67.79050219262632,0.998630555949855,BLOCKED_NOT_RUN_FOR_SWEEP,BLOCKED_BY_ENV,BLOCKED_BY_ENV,TOO_SUBTLE,False,reward_margin_lt_min,PASS,physical_event_local_failure severity s2_medium: rejected by TOO_SUBTLE.,0.030000000000000027,0.030000000000000027,0.136,0.28900000000000003,0.030000000000000027,0.050000000000000044,0.0,0.013399761024507018
protocol_v3_A_033_049_04204_containment_orbit_left_44_seed43204_physical_event_local_failure,protocol_v4_TypeAplus_033_s3_strong_physical_event_local_failure,TypeA_plus,physical_event_local_failure,s3_strong,1.1,1.0,0.8782116967414135,0.12178830325858647,0.9860649818967424,67.39237107041072,0.9983694666473576,BLOCKED_NOT_RUN_FOR_SWEEP,BLOCKED_BY_ENV,BLOCKED_BY_ENV,MEDIUM_HARD,True,passes_medium_hard_gate,PASS,physical_event_local_failure severity s3_strong: clean GT winner is preferred; loser remains clear and local.,0.030000000000000027,0.030000000000000027,0.17600000000000005,0.3740000000000001,0.030000000000000027,0.050000000000000044,0.0,0.01393501810325759
protocol_v3_A_033_049_04204_containment_orbit_left_44_seed43204_physical_event_local_failure,protocol_v4_TypeAplus_033_s4_strong_pass_physical_event_local_failure,TypeA_plus,physical_event_local_failure,s4_strong_pass,1.65,1.0,0.8303733353435896,0.1696266646564104,0.9855185296866085,66.54170304861651,0.9976005445565778,BLOCKED_NOT_RUN_FOR_SWEEP,BLOCKED_BY_ENV,BLOCKED_BY_ENV,MEDIUM_HARD,True,passes_medium_hard_gate,PASS,physical_event_local_failure severity s4_strong_pass: clean GT winner is preferred; loser remains clear and local.,0.030000000000000027,0.030000000000000027,0.264,0.561,0.030000000000000027,0.050000000000000044,0.0,0.014481470313391531
protocol_v3_A_034_050_04204_containment_orbit_left_44_seed43204_background_drift_local,protocol_v4_TypeAplus_034_s1_weak_background_drift_local,TypeA_plus,background_drift_local,s1_weak,0.55,1.0,0.9016586357174826,0.09834136428251739,0.8336590873193477,33.055183810564586,0.989786791671757,BLOCKED_NOT_RUN_FOR_SWEEP,BLOCKED_BY_ENV,BLOCKED_BY_ENV,TOO_SUBTLE,False,reward_margin_lt_min,PASS,background_drift_local severity s1_weak: rejected by TOO_SUBTLE.,0.18700000000000006,0.08799999999999997,0.030000000000000027,0.030000000000000027,0.030000000000000027,0.050000000000000044,0.0,0.16634091268065232
protocol_v3_A_034_050_04204_containment_orbit_left_44_seed43204_background_drift_local,protocol_v4_TypeAplus_034_s2_medium_background_drift_local,TypeA_plus,background_drift_local,s2_medium,0.85,1.0,0.8781623436180085,0.12183765638199151,0.8364574645444915,32.088183782554026,0.9874223814102685,BLOCKED_NOT_RUN_FOR_SWEEP,BLOCKED_BY_ENV,BLOCKED_BY_ENV,MEDIUM_HARD,True,passes_medium_hard_gate,PASS,background_drift_local severity s2_medium: clean GT winner is preferred; loser remains clear and local.,0.28900000000000003,0.136,0.030000000000000027,0.030000000000000027,0.030000000000000027,0.050000000000000044,0.0,0.16354253545550845
protocol_v3_A_034_050_04204_containment_orbit_left_44_seed43204_background_drift_local,protocol_v4_TypeAplus_034_s3_strong_background_drift_local,TypeA_plus,background_drift_local,s3_strong,1.1,1.0,0.8618057382836257,0.13819426171637428,0.856698546020143,31.495112667817583,0.9860514307047099,BLOCKED_NOT_RUN_FOR_SWEEP,BLOCKED_BY_ENV,BLOCKED_BY_ENV,MEDIUM_HARD,True,passes_medium_hard_gate,PASS,background_drift_local severity s3_strong: clean GT winner is preferred; loser remains clear and local.,0.3740000000000001,0.17600000000000005,0.030000000000000027,0.030000000000000027,0.030000000000000027,0.050000000000000044,0.0,0.14330145397985705
protocol_v3_A_034_050_04204_containment_orbit_left_44_seed43204_background_drift_local,protocol_v4_TypeAplus_034_s4_strong_pass_background_drift_local,TypeA_plus,background_drift_local,s4_strong_pass,1.65,1.0,0.8234595254383807,0.17654047456161925,0.8881084746576703,30.439096604763655,0.9824895247012515,BLOCKED_NOT_RUN_FOR_SWEEP,BLOCKED_BY_ENV,BLOCKED_BY_ENV,MEDIUM_HARD,True,passes_medium_hard_gate,PASS,background_drift_local severity s4_strong_pass: clean GT winner is preferred; loser remains clear and local.,0.561,0.264,0.030000000000000027,0.030000000000000027,0.030000000000000027,0.050000000000000044,0.0,0.11189152534232971
